hand_direction_x,hand_direction_y,hand_direction_z,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
-0.324433,0.176472,-0.929301,0.0526972,-0.373478,-0.926141,0.250116,-0.878335,0.407394,-0.038953,-0.85839,0.511517,-0.187992,-0.84588,0.499145,-0.393821,-0.781722,0.483546,n
-0.333428,0.151988,-0.930444,-0.0563356,-0.396017,-0.916514,0.225605,-0.865856,0.446537,-0.059163,-0.822731,0.565344,-0.206093,-0.802847,0.55943,-0.40616,-0.725692,0.555343,n
-0.264911,0.19912,-0.94349,-0.220876,-0.287119,-0.932082,0.220015,-0.794378,0.566177,-0.0809652,-0.745638,0.661414,-0.265527,-0.709351,0.65293,-0.460549,-0.620693,0.634535,n
-0.292359,0.209781,-0.933016,0.0373718,-0.318532,-0.947175,0.250839,-0.880452,0.402349,-0.0264695,-0.852095,0.522718,-0.180986,-0.825942,0.533915,-0.371343,-0.766497,0.52401,n
-0.280406,0.139641,-0.94967,-0.151895,-0.358574,-0.921061,0.218088,-0.817547,0.532968,-0.0632511,-0.78851,0.61176,-0.231654,-0.760776,0.606265,-0.416128,-0.698784,0.581841,n
-0.230635,0.108595,-0.966962,-0.113103,-0.379257,-0.918353,0.305775,-0.665878,0.680521,-0.015498,-0.672097,0.740301,-0.234615,-0.702464,0.671938,-0.410054,-0.643368,0.646478,n
-0.22874,0.138275,-0.963617,-0.0923305,-0.357102,-0.929491,0.134892,-0.90852,0.39547,-0.154959,-0.88377,0.441518,-0.287804,-0.85758,0.426293,-0.470903,-0.786686,0.399219,n
-0.199449,0.111473,-0.973547,-0.00959296,-0.413256,-0.910564,0.186662,-0.807588,0.559427,-0.0821199,-0.773457,0.628507,-0.291593,-0.772648,0.563904,-0.471203,-0.718896,0.511034,n
-0.190314,0.175296,-0.965946,-0.0015934,-0.356603,-0.934255,0.21453,-0.784128,0.58234,-0.0780602,-0.761492,0.643457,-0.277213,-0.727535,0.627571,-0.477964,-0.650851,0.589868,n
-0.206712,0.165442,-0.964313,0.12178,-0.372921,-0.919837,0.229418,-0.841605,0.488947,-0.0744716,-0.813559,0.576694,-0.22363,-0.79981,0.557039,-0.435299,-0.734988,0.519912,n
-0.188532,0.159866,-0.968968,-0.0980374,-0.354679,-0.929834,0.165436,-0.785533,0.596296,-0.113335,-0.742837,0.659809,-0.321756,-0.686829,0.65172,-0.473588,-0.629382,0.616111,n
-0.184334,0.15154,-0.971111,0.0172688,-0.39216,-0.919735,0.18183,-0.774825,0.605461,-0.0813868,-0.735203,0.672943,-0.289041,-0.705849,0.646709,-0.441028,-0.665862,0.601766,n
-0.208885,0.113281,-0.971357,0.103132,-0.418216,-0.902474,0.189437,-0.861803,0.470541,-0.105471,-0.838602,0.534437,-0.254322,-0.808842,0.530183,-0.416219,-0.75508,0.506572,n
-0.138709,0.0352925,-0.989704,-0.0438046,-0.450099,-0.891904,0.218708,-0.640266,0.73636,-0.0560468,-0.59072,0.804927,-0.27274,-0.551293,0.788472,-0.418703,-0.516332,0.747054,n
-0.128965,0.0618865,-0.989716,0.0816134,-0.455299,-0.88659,0.232135,-0.676354,0.699042,-0.0621488,-0.673627,0.736454,-0.27514,-0.629646,0.726529,-0.436957,-0.57397,0.692552,n
-0.163169,0.107147,-0.980763,0.174485,-0.410356,-0.895077,0.233936,-0.800654,0.551568,-0.0440899,-0.800041,0.598323,-0.231029,-0.771836,0.592364,-0.373136,-0.730305,0.57221,n
-0.16423,0.128242,-0.978051,0.168317,-0.399551,-0.901126,0.199046,-0.846843,0.493191,-0.0809009,-0.839777,0.53687,-0.242306,-0.815165,0.526111,-0.415038,-0.756445,0.505504,n
-0.179141,0.108642,-0.977806,0.0630533,-0.397514,-0.915427,0.184956,-0.854039,0.486219,-0.0825861,-0.838269,0.538966,-0.246282,-0.80836,0.534696,-0.39119,-0.768342,0.506578,n
-0.16338,0.0698567,-0.984087,0.0272737,-0.436727,-0.89918,0.122455,-0.843114,0.523606,-0.135824,-0.810572,0.569671,-0.302224,-0.779282,0.548981,-0.441319,-0.749987,0.492703,n
-0.127641,0.0939661,-0.987359,0.0599242,-0.420535,-0.905295,0.132173,-0.827264,0.546044,-0.133239,-0.792824,0.594708,-0.321095,-0.753911,0.573164,-0.449496,-0.719527,0.529371,n
-0.149042,0.0758842,-0.985915,0.0957053,-0.428353,-0.898529,0.190222,-0.824219,0.533365,-0.0875542,-0.816062,0.571294,-0.257745,-0.788598,0.558285,-0.378785,-0.765564,0.520032,n
-0.132313,0.0416919,-0.990331,0.0803438,-0.49022,-0.867888,0.10554,-0.798194,0.593084,-0.184854,-0.753604,0.630801,-0.340759,-0.764543,0.547135,-0.479082,-0.717988,0.504948,n
0.00158632,0.469022,-0.883185,-0.430767,-0.143118,-0.891043,-0.806252,-0.103984,-0.582362,-0.796751,-0.424902,0.429705,-0.861801,-0.280997,0.422304,-0.905009,-0.114423,0.409714,o
0.085113,0.354368,-0.931225,-0.289815,-0.363191,-0.885494,-0.739184,-0.201913,-0.642525,-0.827845,-0.393354,0.399933,-0.872459,-0.259647,0.414003,-0.936176,-0.10479,0.33555,o
0.0110048,0.328258,-0.944524,-0.418041,-0.33948,-0.842612,-0.815999,-0.159241,-0.555686,-0.806306,-0.322751,0.495684,-0.843985,-0.184919,0.503482,-0.905241,-0.0414056,0.422875,o
0.0573695,0.269895,-0.961179,-0.372078,-0.40068,-0.837265,-0.788943,-0.192758,-0.583449,-0.830051,-0.291735,0.475296,-0.879384,-0.14853,0.452352,-0.943326,-0.00341853,0.331849,o
0.0505679,0.333197,-0.9415,-0.292752,-0.404563,-0.866386,-0.747465,-0.242829,-0.618329,-0.80343,-0.410708,0.431067,-0.87192,-0.277415,0.403481,-0.940479,-0.131841,0.313238,o
0.0234143,0.261651,-0.964878,-0.249175,-0.436101,-0.864712,-0.65962,-0.433655,-0.613877,-0.724935,-0.526365,0.444308,-0.642536,-0.352067,0.680585,-0.74098,-0.247539,0.624237,o
0.136292,0.248617,-0.958965,-0.200674,-0.424769,-0.882781,-0.633618,-0.382567,-0.672437,-0.805759,-0.458332,0.375078,-0.718843,-0.275064,0.63844,-0.762873,-0.174915,0.622439,o
0.126451,0.2041,-0.970749,-0.236741,-0.449606,-0.861283,-0.66391,-0.380478,-0.643785,-0.816707,-0.406933,0.40914,-0.748054,-0.225953,0.623987,-0.781161,-0.111071,0.61437,o
0.0684757,0.172103,-0.982696,-0.232738,-0.54176,-0.807669,-0.687126,-0.419906,-0.592905,-0.782226,-0.412234,0.467103,-0.670221,-0.204613,0.713398,-0.74358,-0.10915,0.659678,o
0.108523,0.242024,-0.964182,-0.151205,-0.500633,-0.852352,-0.691479,-0.644675,0.32596,-0.777558,-0.489354,0.394888,-0.687621,-0.300317,0.66105,-0.768453,-0.198407,0.608371,o
0.127419,0.144,-0.98134,-0.0527298,-0.623977,-0.779662,-0.649838,-0.660884,0.375423,-0.7512,-0.50693,0.422754,-0.645247,-0.246813,0.723007,-0.773912,-0.194824,0.602581,o
0.141953,0.16775,-0.975556,-0.131479,-0.587302,-0.798617,-0.422508,-0.48823,0.763622,-0.576449,-0.340687,0.742724,-0.691199,-0.208751,0.691857,-0.79082,-0.114814,0.601184,o
-0.0411186,0.191791,-0.980574,-0.398709,-0.426816,-0.811701,-0.279446,-0.499475,0.820021,-0.656286,-0.397583,0.641261,-0.703415,-0.268436,0.65814,-0.778523,-0.184196,0.599978,o
-0.0539736,0.0710134,-0.996014,-0.394756,-0.540956,-0.742653,-0.265351,-0.397505,0.878395,-0.572366,-0.29726,0.764221,-0.641852,-0.183243,0.744612,-0.738181,-0.100098,0.667135,o
0.0570485,0.194796,-0.979183,-0.281851,-0.473281,-0.834605,-0.358467,-0.501989,0.787089,-0.651935,-0.385769,0.652811,-0.713774,-0.267881,0.647122,-0.811695,-0.176842,0.556668,o
-0.00585853,0.109498,-0.99397,-0.340001,-0.519562,-0.783871,-0.294434,-0.441611,0.847519,-0.59179,-0.344763,0.728645,-0.690513,-0.246224,0.680122,-0.761923,-0.155603,0.628698,o
-0.00739328,0.0532736,-0.998553,-0.385805,-0.550609,-0.74026,-0.328737,-0.35858,0.8737,-0.62019,-0.242491,0.746031,-0.67938,-0.122037,0.723567,-0.720913,-0.00315777,0.693018,o
0.0304097,-0.0591087,-0.997788,-0.265744,-0.709456,-0.652726,-0.35789,-0.303273,0.883142,-0.604377,-0.203605,0.770243,-0.589833,-0.0312101,0.806922,-0.715335,0.0340861,0.69795,o
0.0142005,-0.0130436,-0.999814,-0.362756,-0.589999,-0.721325,-0.468129,-0.370569,0.802206,-0.538549,-0.190908,0.820682,-0.767773,-0.126512,0.628107,-0.820697,-0.0539125,0.568814,o
0.0385452,0.0488924,-0.99806,-0.417044,-0.455224,-0.786667,-0.511497,-0.373813,0.773715,-0.585432,-0.19692,0.786443,-0.758088,-0.104305,0.643757,-0.823241,-0.0195555,0.567355,o
0.0327872,0.0534465,-0.998032,-0.291231,-0.59156,-0.751825,-0.440946,-0.384544,0.810982,-0.523968,-0.251939,0.813624,-0.612283,-0.135971,0.778859,-0.811593,-0.11974,0.57182,o
0.055804,0.0661384,-0.996249,-0.414956,-0.43191,-0.80079,-0.519302,-0.334751,0.786299,-0.586132,-0.1917,0.78721,-0.784032,-0.0869539,0.614599,-0.836553,-0.00461413,0.547867,o
-0.0478956,0.101177,-0.993715,-0.515284,-0.381545,-0.767402,-0.531748,-0.375166,0.759273,-0.588174,-0.213961,0.779918,-0.797657,-0.110569,0.592889,-0.858289,0.0227531,0.512662,o
-0.0382773,0.101174,-0.994132,-0.505416,-0.431677,-0.747135,-0.495149,-0.33502,0.801617,-0.540072,-0.177004,0.822795,-0.770529,-0.0524999,0.63524,-0.855772,0.0837284,0.510533,o
-0.0661697,0.121075,-0.990435,-0.549716,-0.271959,-0.789842,-0.497569,-0.384304,0.777647,-0.537552,-0.258147,0.802744,-0.784894,-0.145332,0.602346,-0.852649,0.000840042,0.522484,o
0.928282,0.343234,-0.143118,0.952516,0.241346,0.185647,0.935572,-0.112139,0.334859,-0.026955,-0.506302,0.861935,-0.774801,-0.554911,0.302916,-0.584328,-0.774746,0.241517,p
0.949903,0.272037,-0.153884,0.966905,0.206138,0.15034,0.958875,-0.177047,0.221842,-0.050091,-0.4857,0.872689,-0.831283,-0.481007,0.278568,-0.682806,-0.685847,0.251775,p
0.942191,0.302929,-0.143212,0.952927,0.247183,0.175589,0.95883,-0.160413,0.234334,-0.0567848,-0.485808,0.872219,-0.803487,-0.524,0.282548,-0.655324,-0.694221,0.297671,p
0.91901,0.36625,-0.14588,0.927588,0.327488,0.179809,0.960802,-0.0916649,0.261641,-0.0711562,-0.472119,0.878658,-0.758129,-0.592894,0.27151,-0.597215,-0.738618,0.312694,p
0.950562,0.264313,-0.163007,0.9691,0.193221,0.153335,0.953294,-0.211234,0.215893,-0.250821,-0.520777,0.816015,-0.823634,-0.484457,0.294837,-0.662297,-0.72399,0.192873,p
0.930311,0.316501,-0.185332,0.951413,0.270528,0.147068,0.966643,-0.120905,0.225795,-0.210003,-0.491506,0.845175,-0.777757,-0.514017,0.361775,-0.622972,-0.753346,0.210656,p
0.898836,0.394433,-0.19109,0.937153,0.332014,0.107292,0.972753,-0.0318405,0.229645,-0.209351,-0.485844,0.848604,-0.718297,-0.574939,0.391784,-0.486361,-0.827863,0.279455,p
0.917609,0.354771,-0.179252,0.929532,0.336089,0.151704,0.97168,-0.0915275,0.217854,-0.228511,-0.478971,0.847567,-0.758755,-0.538202,0.366919,-0.54448,-0.79429,0.269529,p
0.918476,0.337615,-0.205956,0.943629,0.308742,0.119339,0.967564,-0.107907,0.228422,-0.253358,-0.452874,0.854818,-0.769402,-0.510142,0.384416,-0.556257,-0.78224,0.280496,p
0.915757,0.360549,-0.177183,0.942896,0.304433,0.135159,0.966528,-0.110596,0.231498,-0.27346,-0.514718,0.812579,-0.749986,-0.550038,0.367394,-0.52756,-0.8073,0.264476,p
0.937448,0.288338,-0.195068,0.960075,0.238662,0.145933,0.959597,-0.195255,0.202607,-0.323791,-0.522065,0.789055,-0.78768,-0.496816,0.364327,-0.589067,-0.770464,0.243693,p
0.939248,0.266081,-0.216829,0.975126,0.187329,0.11848,0.957644,-0.208866,0.198225,-0.353121,-0.523851,0.775168,-0.797736,-0.491964,0.348694,-0.637982,-0.728192,0.250429,p
0.919059,0.337372,-0.203742,0.953717,0.271889,0.128454,0.959608,-0.106126,0.260557,-0.338235,-0.506748,0.792972,-0.726469,-0.575543,0.375492,-0.54828,-0.767541,0.332068,p
0.916108,0.35583,-0.184744,0.931201,0.32845,0.15807,0.959954,-0.0757918,0.269712,-0.349432,-0.492173,0.797285,-0.730324,-0.569492,0.377234,-0.538879,-0.774747,0.33072,p
0.905437,0.387381,-0.173549,0.908046,0.381544,0.172848,0.96222,-0.0421893,0.268983,-0.352691,-0.494234,0.79457,-0.7208,-0.580183,0.379255,-0.515733,-0.797427,0.313255,p
0.923151,0.340094,-0.179243,0.950942,0.284008,0.122674,0.959904,-0.113675,0.256245,-0.395525,-0.498417,0.771453,-0.765005,-0.535084,0.358402,-0.546328,-0.792581,0.270815,p
0.942331,0.257132,-0.214231,0.977613,0.179168,0.110328,0.941882,-0.2365,0.23859,-0.40658,-0.508797,0.758827,-0.792503,-0.476435,0.380722,-0.616869,-0.735681,0.279726,p
0.977687,0.0931607,-0.18828,0.99143,-0.0344635,0.126009,0.893405,-0.381937,0.236543,-0.480535,-0.47391,0.7379,-0.875073,-0.342354,0.342113,-0.745449,-0.62227,0.238927,p
0.962034,0.191909,-0.194068,0.983528,0.119694,0.135448,0.937322,-0.237472,0.255017,-0.46048,-0.46111,0.758508,-0.838422,-0.40924,0.359961,-0.670984,-0.68445,0.285147,p
0.946052,0.260444,-0.192756,0.978093,0.154991,0.13897,0.922901,-0.183448,0.338527,-0.404886,-0.490619,0.771596,-0.783529,-0.495283,0.375203,-0.617914,-0.726709,0.300128,p
0.940712,0.268393,-0.207427,0.996393,0.0739895,0.0415619,0.926136,-0.171734,0.335827,-0.414149,-0.485943,0.769636,-0.809757,-0.47977,0.337809,-0.621164,-0.72816,0.289722,p
0.97048,0.143137,-0.194113,0.988977,0.0423694,0.141877,0.906374,-0.304601,0.292753,-0.471189,-0.454143,0.756132,-0.877764,-0.364334,0.311113,-0.774393,-0.602073,0.194484,p
0.987546,-0.062853,-0.144232,0.961075,-0.192521,0.198168,0.850073,-0.459238,0.257831,-0.498241,-0.436951,0.748885,-0.938904,-0.229983,0.256062,-0.897894,-0.425394,0.113254,p
0.985269,0.0443733,-0.165151,0.976103,-0.00869466,0.217135,0.893667,-0.256614,0.368116,-0.485084,-0.419735,0.767148,-0.90998,-0.302088,0.284041,-0.833299,-0.523055,0.178956,p
0.982291,0.10971,-0.151884,0.971457,0.0803511,0.223195,0.899185,-0.16098,0.406881,-0.495867,-0.415384,0.762609,-0.893803,-0.346797,0.284338,-0.773115,-0.596725,0.214974,p
0.179092,-0.938749,0.294409,0.256061,-0.666035,0.700593,0.122959,0.641887,0.756877,-0.0711451,0.591204,0.803378,0.0674414,0.0183502,0.997554,-0.525196,0.707634,0.472676,q
0.143493,-0.939173,0.312031,0.213222,-0.659091,0.721204,0.0802139,0.630397,0.772118,-0.0945506,0.602181,0.792741,0.0237761,0.0214254,0.999488,-0.534322,0.705325,0.465851,q
0.117749,-0.944267,0.3074,0.202123,-0.670372,0.713966,0.0948695,0.637848,0.764297,-0.0905084,0.59924,0.795437,0.0120757,0.0213782,0.999699,-0.541315,0.735513,0.407429,q
0.157979,-0.888125,0.431599,0.158792,-0.589943,0.791677,-0.00444178,0.678882,0.734234,-0.173007,0.686457,0.70629,-0.00102453,0.0371862,0.999308,-0.570535,0.689778,0.445753,q
0.151368,-0.94379,0.293852,0.162516,-0.673475,0.721124,0.0219831,0.627437,0.778357,-0.150763,0.626661,0.764569,-0.0369423,0.0044776,0.999307,-0.576592,0.715489,0.394483,q
0.339758,-0.898226,0.278844,0.138821,-0.593031,0.793123,-0.253806,0.360872,0.897415,-0.409297,0.290473,0.864928,-0.201262,-0.13262,0.970518,-0.811661,0.513383,0.278647,q
0.023639,-0.925262,0.37859,-0.0299034,-0.71027,0.703294,0.212564,0.400416,0.891338,0.0534302,0.322842,0.944944,0.0749429,0.16231,0.98389,-0.387171,0.850455,0.356123,q
0.126226,-0.797752,0.589627,0.0639396,-0.484953,0.8722,-0.217992,0.57295,0.790068,-0.374441,0.437066,0.817782,-0.134892,0.0202715,0.990653,-0.706876,0.706205,-0.0400051,q
0.200549,-0.800015,0.56547,0.155255,-0.487903,0.85898,-0.139816,0.531103,0.835692,-0.288954,0.425101,0.857785,-0.0677597,0.0671492,0.995439,-0.708215,0.693615,0.131642,q
0.26234,-0.782413,0.564807,0.215672,-0.450928,0.866112,-0.163474,0.533562,0.829812,-0.294793,0.412031,0.862164,-0.0643239,0.0800452,0.994714,-0.735817,0.648476,0.195069,q
0.280578,-0.826685,0.487717,0.104145,-0.452779,0.88552,-0.374734,0.322553,0.869214,-0.488384,0.225874,0.842889,-0.252517,-0.131107,0.958669,-0.838154,0.535836,0.10187,q
0.379967,-0.888063,0.258783,0.151839,-0.608104,0.779201,-0.35268,0.242594,0.90375,-0.483383,0.148414,0.862737,-0.257548,-0.248617,0.933734,-0.867484,0.422805,0.262122,q
0.381191,-0.902542,0.200277,0.230001,-0.605489,0.761894,-0.301487,0.219451,0.927872,-0.442262,0.141028,0.885729,-0.259195,-0.212479,0.942163,-0.849,0.443243,0.287638,q
0.317098,-0.907476,0.275566,0.215284,-0.572977,0.790791,-0.228354,0.368736,0.901048,-0.386094,0.301191,0.871903,-0.237614,-0.0961949,0.966585,-0.780797,0.508766,0.362648,q
0.289076,-0.920187,0.263992,0.234542,-0.684368,0.690384,-0.109049,0.335916,0.935558,-0.275826,0.329618,0.902924,-0.208688,0.043049,0.977034,-0.69369,0.537625,0.479327,q
0.382471,-0.882799,0.27273,0.261172,-0.527534,0.808391,-0.25811,0.286083,0.922787,-0.388307,0.204487,0.898556,-0.235951,-0.150857,0.959984,-0.819105,0.4469,0.359651,q
0.380523,-0.896868,0.225453,0.294894,-0.585555,0.755092,-0.168461,0.260853,0.950566,-0.299845,0.202564,0.932234,-0.138089,-0.100119,0.985346,-0.757274,0.462419,0.461199,q
0.335407,-0.9067,0.255728,0.27902,-0.521415,0.806396,-0.262987,0.383199,0.885436,-0.425544,0.276616,0.861624,-0.244351,-0.113477,0.963024,-0.797569,0.483717,0.360419,q
0.221948,-0.93418,0.279367,0.331848,-0.575966,0.747088,0.130128,0.616662,0.776398,-0.107125,0.570991,0.813937,0.0159847,0.0956901,0.995283,-0.121274,0.0537817,0.991161,q
0.293032,-0.93161,0.215023,0.403598,-0.594636,0.695353,0.110203,0.574061,0.811362,-0.122952,0.511963,0.850163,-0.0032877,0.114312,0.993439,-0.139092,-0.0050907,0.990266,q
0.273102,-0.94727,0.167614,0.433724,-0.59718,0.674729,0.111523,0.527029,0.842498,-0.12105,0.46025,0.879498,0.0228741,0.00249759,0.999735,-0.123757,-0.106118,0.986622,q
0.430793,-0.885144,0.175893,0.500682,-0.527165,0.686596,0.065987,0.543074,0.837088,-0.152565,0.461347,0.874004,0.0181445,0.0960303,0.995213,-0.100662,-0.0361084,0.994265,q
0.464707,-0.851875,0.24157,0.408475,-0.565224,0.716708,0.0227064,0.572304,0.819727,-0.197765,0.50976,0.837277,-0.00993711,0.151023,0.98848,-0.117493,0.00985727,0.993025,q
0.447064,-0.88157,0.151551,0.361433,-0.652206,0.666328,0.0641295,0.471326,0.879624,-0.16055,0.439025,0.884014,-0.0181595,0.109481,0.993823,-0.114933,-0.0362588,0.992711,q
0.425228,-0.891122,0.158375,0.345999,-0.666928,0.659918,0.0812182,0.476821,0.87524,-0.144497,0.4524,0.880031,-0.0195572,0.129746,0.991354,-0.125896,-0.0073328,0.992016,q
0.280032,-0.220753,-0.934264,0.493861,-0.688055,-0.531678,0.368114,-0.339194,-0.865702,-0.0173901,-0.224212,-0.974385,-0.352159,-0.908944,0.223171,-0.478909,-0.863949,0.155685,r
0.313927,-0.196227,-0.928948,0.63251,-0.715199,-0.297357,0.3156,-0.497128,-0.808245,-0.0321909,-0.316676,-0.947987,-0.487399,-0.848644,0.205539,-0.591548,-0.799601,0.103487,r
0.238664,-0.280973,-0.929566,0.551623,-0.710029,-0.437688,0.32576,-0.396724,-0.858191,-0.0561553,-0.263047,-0.963147,-0.367758,-0.886535,0.280732,-0.486802,-0.851235,0.19602,r
0.238139,-0.238312,-0.94154,0.56665,-0.67176,-0.477123,0.333523,-0.356748,-0.872636,-0.066203,-0.270487,-0.960445,-0.339077,-0.86212,0.376533,-0.474131,-0.821314,0.317243,r
0.280315,-0.255093,-0.925393,0.54752,-0.727488,-0.413502,0.330258,-0.471022,-0.817966,-0.0523562,-0.321162,-0.945576,-0.464599,-0.823379,0.325875,-0.577271,-0.781596,0.236358,r
0.250668,-0.233952,-0.939379,0.62261,-0.683048,-0.381839,0.322924,-0.430652,-0.842769,-0.0753169,-0.302215,-0.95026,-0.409362,-0.840585,0.354739,-0.530595,-0.798545,0.284244,r
0.258612,-0.05989,-0.964123,0.509252,-0.620271,-0.596596,0.276675,-0.413491,-0.867454,-0.111907,-0.259517,-0.959233,-0.478784,-0.832755,0.278003,-0.593383,-0.780309,0.197519,r
0.276848,-0.138726,-0.950847,0.53141,-0.672424,-0.515218,0.29763,-0.494172,-0.81683,-0.13057,-0.53229,-0.836432,-0.493774,-0.762979,0.417194,-0.600447,-0.735041,0.314925,r
0.256824,-0.163245,-0.952571,0.457952,-0.719895,-0.521566,0.290327,-0.428811,-0.855471,-0.159806,-0.575653,-0.801926,-0.4998,-0.792859,0.348676,-0.615241,-0.737009,0.279814,r
0.232319,-0.14326,-0.962031,0.668526,-0.578903,-0.466845,0.327162,-0.440651,-0.835938,-0.0845512,-0.324907,-0.941959,-0.306556,-0.852379,0.423644,-0.450773,-0.811646,0.371529,r
0.295932,-0.0387754,-0.954422,0.584405,-0.571063,-0.576504,0.306805,-0.549392,-0.7772,-0.0656362,-0.432946,-0.899027,-0.455822,-0.647593,0.610615,-0.574218,-0.613663,0.541932,r
0.353679,-0.135902,-0.925441,0.518256,-0.650313,-0.555431,0.326064,-0.570693,-0.753652,-0.098403,-0.648083,-0.755186,-0.54689,-0.7079,0.446977,-0.655374,-0.648905,0.386534,r
0.2673,0.0122332,-0.963536,0.570941,-0.482229,-0.664441,0.34246,-0.618999,-0.706797,-0.00395144,-0.757959,-0.65229,-0.31365,-0.753682,0.57757,-0.462194,-0.723189,0.5132,r
0.248602,0.0724852,-0.96589,0.498131,-0.4171,-0.760193,0.343608,-0.607008,-0.716572,0.0128886,-0.745438,-0.66645,-0.322975,-0.600826,0.731228,-0.442813,-0.614736,0.652699,r
0.372271,-0.00267964,-0.92812,0.466215,-0.570278,-0.676334,0.267841,-0.664407,-0.697728,-0.0893916,-0.684653,-0.723367,-0.556023,-0.48314,0.676325,-0.66213,-0.442298,0.604944,r
0.345566,-0.0564017,-0.936698,0.563964,-0.58815,-0.579676,0.260516,-0.672843,-0.692397,-0.105244,-0.696976,-0.70933,-0.551246,-0.495356,0.67138,-0.653035,-0.458237,0.602963,r
0.271769,-0.036487,-0.961671,0.569532,-0.535458,-0.623633,0.333654,-0.609329,-0.719301,-0.027341,-0.737689,-0.674587,-0.39093,-0.497958,0.774088,-0.57767,-0.450764,0.680521,r
0.248943,0.0557984,-0.966909,0.696504,-0.417245,-0.583771,0.334583,-0.764312,-0.551255,0.11991,-0.748849,-0.651802,-0.346231,-0.409844,0.843891,-0.638863,-0.370516,0.674219,r
0.155558,0.0913479,-0.983594,0.584665,-0.310689,-0.749426,0.350864,-0.724903,-0.592798,0.194287,-0.720155,-0.666055,-0.247234,-0.493627,0.833791,-0.395579,-0.508054,0.765114,r
0.164442,0.152417,-0.97454,0.610286,-0.216456,-0.762035,0.356336,-0.710357,-0.606974,0.206902,-0.712622,-0.670344,-0.269384,-0.597486,0.755277,-0.320668,-0.646406,0.692338,r
0.218788,0.174255,-0.960087,0.630814,-0.210877,-0.746729,0.333188,-0.721502,-0.606977,0.189356,-0.713355,-0.674736,-0.349308,-0.586423,0.730816,-0.37555,-0.651122,0.659547,r
0.243681,0.180969,-0.952822,0.645525,-0.234998,-0.726687,0.303317,-0.707302,-0.638532,0.164315,-0.691655,-0.703288,-0.40902,-0.498239,0.7645,-0.436163,-0.541721,0.71854,r
0.315599,0.140865,-0.938379,0.657304,-0.274323,-0.701925,0.258502,-0.771309,-0.5816,0.14032,-0.709043,-0.691063,-0.493129,-0.258094,0.83079,-0.536224,-0.289348,0.792932,r
0.383689,0.0967835,-0.918377,0.717887,-0.411493,-0.561527,0.200698,-0.782166,-0.589861,0.109041,-0.7073,-0.698453,-0.571817,-0.276423,0.772409,-0.653161,-0.26185,0.710503,r
0.299729,0.121476,-0.946259,0.733479,-0.323005,-0.59806,0.242816,-0.788115,-0.56561,0.130632,-0.712753,-0.689144,-0.472076,-0.378288,0.796268,-0.612912,-0.404482,0.678773,r
-0.0163252,0.053704,-0.998423,-0.0428949,-0.575028,-0.817008,-0.149037,-0.92952,0.337314,-0.302256,-0.878801,0.369255,-0.392156,-0.917054,-0.072284,-0.469142,-0.861533,-0.194079,s
-0.0499053,0.0949389,-0.994231,-0.08952,-0.527511,-0.844818,-0.129908,-0.899738,0.416648,-0.252141,-0.854768,0.453649,-0.401979,-0.914811,-0.0391723,-0.499166,-0.851286,-0.161699,s
-0.0292209,0.224684,-0.973993,0.214968,-0.502428,-0.837469,-0.169145,-0.91037,0.377645,-0.26537,-0.852322,0.450695,-0.442074,-0.896643,0.0245404,-0.589108,-0.800925,-0.107099,s
-0.0668108,0.190775,-0.979357,0.33832,-0.478994,-0.810002,0.0558924,-0.70349,0.708504,-0.0552051,-0.733311,0.677649,-0.275839,-0.959826,0.0514402,-0.44607,-0.89324,-0.056075,s
0.0935889,0.124827,-0.987755,0.331967,-0.615977,-0.714402,-0.217509,-0.662434,0.716848,-0.297276,-0.620437,0.72573,-0.518074,-0.841784,0.151652,-0.679393,-0.733774,0.000969771,s
0.0852743,0.195935,-0.976902,0.370436,-0.563454,-0.738442,-0.187814,-0.692185,0.696854,-0.247576,-0.629758,0.736282,-0.497881,-0.846939,0.18657,-0.691145,-0.722178,0.027879,s
-0.0590903,0.0616043,-0.99635,0.376894,-0.621197,-0.68707,0.120317,-0.2227,0.967434,0.0353598,-0.241888,0.96966,-0.351684,-0.803677,0.480022,-0.584133,-0.71647,0.381392,s
0.116569,0.108066,-0.987286,0.375267,-0.64996,-0.660853,-0.100385,-0.302763,0.947764,-0.193454,-0.31225,0.930094,-0.554277,-0.7859,0.274114,-0.725673,-0.670376,0.154904,s
-0.0827437,0.0680885,-0.994242,0.383275,-0.601015,-0.701343,0.133687,-0.255581,0.9575,0.0316395,-0.27232,0.961686,-0.323882,-0.872374,0.366148,-0.524282,-0.810014,0.262689,s
0.140544,0.110335,-0.983907,0.326935,-0.657566,-0.678764,-0.152583,-0.354567,0.922497,-0.241393,-0.319281,0.9164,-0.60568,-0.763104,0.225439,-0.753176,-0.653215,0.0776993,s
-0.0164515,0.0751654,-0.997035,0.18735,-0.670971,-0.717425,-0.0211591,-0.369719,0.928903,-0.0905839,-0.323277,0.941959,-0.548265,-0.760646,0.347596,-0.7366,-0.64043,0.217417,s
