thumb_hand_angle,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_hand_angle,index_direction_x,index_direction_y,index_direction_z,middle_hand_angle,middle_direction_x,middle_direction_y,middle_direction_z,ring_hand_angle,ring_direction_x,ring_direction_y,ring_direction_z,pinky_hand_angle,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
28.188474873130428,0.883631,-0.100098,-0.457358,12.691897926927519,0.51253,-0.012278,-0.858581,42.83729535532091,0.854578,-0.385412,-0.34807,143.61544715694302,-0.325643,-0.697506,0.638312,138.71496907834668,-0.387258,-0.772229,0.50368,k
28.192129505740557,0.881454,-0.095204,-0.462574,11.889177386180801,0.530416,-0.000657069,-0.847737,42.82950416207466,0.852189,-0.38181,-0.357762,148.7137994892373,-0.397193,-0.650224,0.647647,143.32591066901878,-0.474001,-0.723583,0.501749,k
28.1946549436404,0.875963,-0.11059,-0.46953,11.96462541690369,0.526835,-0.0188173,-0.849759,42.87159509947876,0.843561,-0.396701,-0.361985,150.6616266481823,-0.434801,-0.61749,0.65548,141.91940672100145,-0.590531,-0.696095,0.408319,k
28.196631869592206,0.869302,-0.0963197,-0.484805,13.135747817436028,0.536938,-0.0392792,-0.842707,45.04691880813834,0.835067,-0.416906,-0.35896,144.64010291473946,-0.33683,-0.700856,0.628766,138.6682892980186,-0.460246,-0.773052,0.436537,k
28.198145946735874,0.865576,-0.0963792,-0.491415,10.860954634941281,0.524804,-0.00633214,-0.851199,45.14469780535784,0.836018,-0.416329,-0.357412,147.81637343957024,-0.375098,-0.656859,0.654093,139.99389415059574,-0.508003,-0.74212,0.437253,k
28.19921606941554,0.859701,-0.0987414,-0.501163,11.315617210552624,0.536456,-0.0264809,-0.843513,46.078491257249865,0.826875,-0.433662,-0.35807,147.46579745671048,-0.366883,-0.660255,0.655332,138.549393854928,-0.51589,-0.750606,0.412855,k
28.200150185804453,0.86008,-0.0916454,-0.501859,11.028103170735156,0.537887,-0.027296,-0.842575,46.31885315057501,0.826604,-0.435591,-0.356352,147.85981964273472,-0.358496,-0.650668,0.669412,139.18595248696226,-0.508077,-0.744536,0.433041,k
28.200914941652027,0.859814,-0.090189,-0.50258,10.747925672047781,0.537689,-0.0253215,-0.842763,46.76876728014308,0.822375,-0.445223,-0.354226,147.82155703351057,-0.355612,-0.649046,0.672518,139.60845497518054,-0.515297,-0.73671,0.437867,k
28.201495892215092,0.864659,-0.0943054,-0.493428,9.315607201669737,0.535301,0.0066261,-0.844635,46.58314922105902,0.821985,-0.448552,-0.350915,148.44697359759732,-0.377848,-0.642972,0.666197,139.60603765692795,-0.540152,-0.730339,0.41814,k
28.202071589315587,0.860636,-0.0785237,-0.50313,10.073648142655443,0.529377,0.0104603,-0.848322,46.798818653243956,0.819521,-0.440888,-0.366064,148.6283851505514,-0.368076,-0.655221,0.659701,139.68498591907507,-0.526476,-0.742521,0.414107,k
28.202499126858466,0.860083,-0.05523,-0.507155,10.804849195884366,0.516968,0.0247675,-0.855646,47.709611517965705,0.812427,-0.44477,-0.377017,147.9076088619544,-0.343951,-0.680898,0.646587,140.49196361422455,-0.467934,-0.764149,0.443975,k
28.202887449204823,0.847503,-0.0532087,-0.528117,10.388594316973641,0.507955,0.0205656,-0.861138,47.98851324951055,0.808444,-0.443584,-0.386848,150.11045716999467,-0.352956,-0.650216,0.672786,141.83927264228484,-0.477495,-0.742575,0.469661,k
56.75081908842581,-0.824512,0.0389091,-0.564506,5.1929581897389365,-0.0679022,0.0910609,-0.993528,133.47611314682828,0.040809,-0.795416,0.604688,131.52394737600167,-0.0972521,-0.812609,0.574638,119.57221964241491,-0.382677,-0.834823,0.395764,l
56.815459765381576,-0.835176,-0.0181783,-0.549683,1.7329613805906963,-0.0269824,0.111854,-0.993358,139.5360405744855,0.0570139,-0.715696,0.696081,136.9971476374583,-0.0832661,-0.742925,0.664176,125.40711586136642,-0.408978,-0.756033,0.511029,l
56.18038669690985,-0.830143,-0.0867445,-0.550762,1.8738385109160327,-0.0175805,0.0991892,-0.994913,142.66580907259691,0.0672407,-0.655579,0.752127,137.908147524596,-0.0733806,-0.713,0.697314,126.55049852893168,-0.410752,-0.723375,0.554988,l
54.96557104030545,-0.800084,-0.111593,-0.589417,2.9247958062878805,-0.00750296,0.112841,-0.993585,144.15159814835226,0.0382966,-0.635057,0.771515,139.9704046044515,-0.106948,-0.683386,0.722181,127.58662492217344,-0.438187,-0.701478,0.562069,l
55.46077484502427,-0.804074,-0.116845,-0.582934,5.055024519245399,-0.0272944,0.127862,-0.991416,143.58462163740225,0.0313559,-0.631076,0.775087,140.52510373397052,-0.115096,-0.663948,0.738868,126.57641948829313,-0.439876,-0.704615,0.5568,l
54.661515259245796,-0.792175,-0.14788,-0.592106,4.387828821290738,-0.038147,0.108963,-0.993314,142.30526057627307,0.0498017,-0.646016,0.761697,138.74292207557994,-0.0910151,-0.689008,0.719016,125.29657610437143,-0.412744,-0.733272,0.540329,l
54.93462440333811,-0.790289,-0.13062,-0.59865,3.5429721581817115,-0.0228062,0.083731,-0.996227,141.48991805962268,0.0284395,-0.653295,0.756569,138.25137404213245,-0.116343,-0.689062,0.715302,124.6267167342683,-0.427406,-0.733639,0.528298,l
53.95038285163956,-0.772389,-0.126671,-0.62239,3.19293935259928,-0.0114276,0.0667405,-0.997705,140.72052850467523,0.00475439,-0.661477,0.74995,136.37893959508784,-0.136802,-0.708062,0.692772,124.3099942430496,-0.444967,-0.728941,0.520239,l
54.729762795467074,-0.786874,-0.0981202,-0.609264,3.186701831228777,-0.0166389,0.0605274,-0.998028,141.56093100544186,0.00196848,-0.650989,0.759085,138.33861932782682,-0.141647,-0.682907,0.716641,125.55966308111672,-0.460496,-0.705301,0.538975,l
55.03836119690169,-0.780994,-0.115603,-0.613746,3.9051099477949833,-0.00971348,0.0527431,-0.998561,140.83692568110783,-0.00689133,-0.644169,0.764852,137.94765115662653,-0.152774,-0.672223,0.724414,124.23828909343408,-0.456979,-0.715258,0.528749,l
55.118898613809826,-0.781471,-0.13075,-0.610089,2.774236303143263,-0.00795221,0.0484602,-0.998793,149.37755006870682,0.0160042,-0.544021,0.838919,146.33316045418596,-0.137317,-0.58016,0.802844,130.1952483430743,-0.448228,-0.663111,0.599479,l
55.73096095786849,-0.791291,-0.087092,-0.605205,2.3271403477853148,0.00453861,0.0732239,-0.997305,154.17268646881882,0.0136111,-0.516638,0.856096,150.41448848099594,-0.145163,-0.560943,0.815028,134.88324788168293,-0.462449,-0.621835,0.63203,l
55.92098945195022,-0.805882,-0.0737856,-0.58746,2.1401829867695397,-0.00912011,0.0486804,-0.998773,152.49436841899364,-0.000395983,-0.513031,0.85837,148.259026771641,-0.152985,-0.55897,0.814953,132.74496670401328,-0.47978,-0.609476,0.63115,l
55.10309130118023,-0.792622,-0.0677309,-0.605939,1.9836700856423208,0.00587611,0.0439737,-0.999015,151.32330285655542,-0.0158611,-0.533041,0.84594,146.87205464896724,-0.169454,-0.578828,0.797649,131.71559749126553,-0.490098,-0.621536,0.611143,l
54.88848358149443,-0.778096,-0.0790144,-0.623156,1.9254074764139053,0.0220913,0.0495669,-0.998526,150.12685649246976,-0.0388901,-0.535666,0.843534,146.1895733184874,-0.195739,-0.57147,0.796937,130.41908339113968,-0.513889,-0.618666,0.594282,l
54.617055371916926,-0.775184,-0.0851328,-0.625973,1.7394543488736502,0.026069,0.0351419,-0.999042,155.31311882844074,-0.036911,-0.461488,0.886378,151.68318097324516,-0.198302,-0.491539,0.847978,135.0945146827402,-0.516354,-0.550939,0.655626,l
54.89154092819644,-0.779212,-0.0754906,-0.622198,1.2428153004857863,0.0345561,0.0396038,-0.998618,157.9967000230882,-0.0363288,-0.420614,0.906512,154.54641710742814,-0.20575,-0.44425,0.871957,137.86533973379173,-0.523955,-0.498859,0.69037,l
54.4572939262953,-0.770147,-0.0857528,-0.632076,1.2094212649036775,0.0399913,0.029671,-0.998759,156.33962061775384,-0.0517786,-0.434847,0.899015,152.0100651214115,-0.213626,-0.472729,0.854922,135.80842181809996,-0.53909,-0.513673,0.667474,l
54.52199774853439,-0.766134,-0.0911948,-0.636178,2.0705252426153176,0.0328442,0.0378755,-0.998743,154.88740109076517,-0.058252,-0.448957,0.891652,150.69124175075487,-0.217725,-0.486197,0.846291,134.24876036924084,-0.5402,-0.53637,0.648453,l
54.335327564080366,-0.775126,-0.0798235,-0.626744,0.940941606247177,0.0336136,0.0445107,-0.998443,157.38683540122415,-0.0389069,-0.424928,0.90439,153.62826619101466,-0.20278,-0.45397,0.867635,136.45966451337583,-0.523381,-0.516989,0.677344,l
54.26307165737367,-0.777098,-0.0914029,-0.622707,1.5068100660171422,0.0259703,0.0242194,-0.999369,158.22470583118243,-0.0353127,-0.411647,0.910659,154.3652495480738,-0.197642,-0.441516,0.875215,137.194262292512,-0.512391,-0.510744,0.690359,l
53.55891737290286,-0.76523,-0.113191,-0.633728,1.5684326293432083,0.0232503,0.0130077,-0.999645,157.8877528695094,-0.041996,-0.401362,0.914956,153.57007893583025,-0.201377,-0.439343,0.875457,137.02476663806377,-0.52023,-0.496429,0.694924,l
54.15447002338281,-0.778964,-0.107785,-0.617736,1.3299970431077848,0.0226585,0.00837513,-0.999708,158.35030334929505,-0.0293391,-0.393708,0.918767,154.4718104074343,-0.19157,-0.424642,0.884862,137.51083991008127,-0.510911,-0.490117,0.706226,l
55.03230997924254,-0.787725,-0.0918385,-0.609143,1.9956566079165106,0.0271782,0.00411435,-0.999622,159.7759525239914,-0.0350828,-0.37955,0.924506,155.68286330550376,-0.19846,-0.411285,0.88964,138.77979992680707,-0.512552,-0.475024,0.715292,l
54.70169246542316,-0.78165,-0.0973661,-0.616071,1.1674065149191093,0.0243652,0.0245521,-0.999402,159.04813104871565,-0.0384031,-0.384796,0.922203,155.0400479922983,-0.201711,-0.415916,0.886751,138.11023404629873,-0.520464,-0.476639,0.708472,l
38.66455486881667,0.231538,-0.226833,-0.946011,144.48696899912798,0.34045,-0.759146,0.55479,148.21509700871445,0.0410033,-0.803721,0.593592,130.81609244090788,-0.103061,-0.935564,0.337786,122.74720192400751,-0.387704,-0.886475,0.252682,m
38.665942283941746,0.249205,-0.295604,-0.922234,141.96919314567236,0.403366,-0.703728,0.584861,146.3263163642406,0.0972719,-0.761971,0.640265,139.61231760800408,-0.0545399,-0.826177,0.560765,130.2954341912807,-0.368469,-0.799154,0.474957,m
38.66673788786642,0.265325,-0.263904,-0.927339,145.14433010744952,0.404067,-0.674129,0.618288,150.52121588828038,0.0693896,-0.740256,0.668734,144.02918208860024,-0.0874977,-0.800074,0.593486,133.13523655051745,-0.405665,-0.772274,0.488906,m
38.667272540809,0.255806,-0.283708,-0.924161,146.6484985792914,0.405788,-0.644076,0.648462,151.3600886470558,0.082456,-0.712489,0.696822,146.76462516605807,-0.0741803,-0.753605,0.653128,134.60432659867922,-0.409276,-0.731946,0.544746,m
27.39900116775747,0.0494156,-0.11715,-0.991884,135.08751214060712,0.0293769,-0.896842,0.441374,137.93638667707273,-0.306901,-0.844375,0.439139,113.73460094396694,-0.40818,-0.912405,0.0300899,108.82352430218928,-0.528763,-0.847107,-0.0530922,m
23.192674139299523,0.0694904,-0.117708,-0.990614,160.2171915517311,-0.0901088,-0.584457,0.806406,158.33878927116422,-0.227959,-0.594046,0.771456,117.32468233009806,-0.373857,-0.913043,0.163043,112.17892351890731,-0.476321,-0.876221,0.0731825,m
23.178312051282585,0.129715,-0.165379,-0.977662,159.8219734522065,-0.0902569,-0.556526,0.825913,159.4294445634201,-0.132031,-0.56131,0.817006,123.02539764052129,-0.340216,-0.889651,0.304588,119.2033254707135,-0.448107,-0.861535,0.238658,m
22.719385977813793,0.138152,-0.0854493,-0.986718,162.07510773547563,-0.142007,-0.583461,0.799629,162.05972539342181,-0.210623,-0.573213,0.791874,127.34584999057495,-0.423112,-0.855142,0.299513,121.65195593263368,-0.511721,-0.834337,0.204997,m
23.250711819222694,0.192062,-0.0872749,-0.977494,168.97722784812058,-0.00677516,-0.464502,0.885546,168.8902900348735,-0.0406589,-0.473549,0.879829,149.12664922501517,-0.289986,-0.688679,0.664552,144.18605167309767,-0.406595,-0.681948,0.60797,m
25.36654742802608,0.193479,-0.165161,-0.967103,163.86802185101678,-0.0268926,-0.511933,0.858604,164.1189978828754,-0.108006,-0.505648,0.855953,152.1161142985812,-0.309388,-0.602468,0.735739,148.12494895406405,-0.400452,-0.597299,0.69489,m
31.58101960989653,0.275928,-0.267543,-0.923193,154.9810852835423,0.220085,-0.52874,0.819754,161.09101117469103,-0.101211,-0.520635,0.847759,147.38881719744313,-0.288614,-0.649843,0.70314,143.8374409957415,-0.347348,-0.665154,0.660999,m
31.125782104706378,0.281072,-0.242705,-0.92849,154.96951907798191,0.251751,-0.518028,0.817477,162.1924148117829,-0.0851585,-0.513706,0.853729,150.92699871106777,-0.274195,-0.609722,0.743677,147.59198178798533,-0.333719,-0.622529,0.707877,m
32.09751342489958,0.303231,-0.258289,-0.917244,153.52184267269183,0.271312,-0.520684,0.809493,161.0014611958225,-0.0594789,-0.524237,0.849493,151.37310394246293,-0.261632,-0.599659,0.756279,146.82823531731427,-0.37578,-0.592824,0.712284,m
32.12277825829307,0.295389,-0.273521,-0.915386,153.43915437734142,0.263682,-0.518658,0.813305,160.43405196930104,-0.0479031,-0.526454,0.848853,150.26194732994,-0.269586,-0.607403,0.747252,145.41787493785964,-0.398824,-0.593059,0.699443,m
31.631021180434313,0.26832,-0.298074,-0.916055,153.2781936777304,0.240256,-0.520485,0.819373,160.05991622171652,-0.106506,-0.512837,0.851854,148.86613648673966,-0.296204,-0.606288,0.738023,144.05059239730986,-0.415142,-0.596681,0.686753,m
30.760398159509688,0.262616,-0.270978,-0.926069,153.01658109396814,0.251467,-0.53034,0.809632,159.91800974490636,-0.108128,-0.524705,0.844389,148.36614066402257,-0.284195,-0.627506,0.724892,144.22636871711802,-0.37964,-0.62761,0.67969,m
29.938862006857505,0.25869,-0.246159,-0.934069,153.49620072863686,0.250743,-0.531955,0.808797,160.64454185147005,-0.11419,-0.523898,0.844092,147.83058752779687,-0.281491,-0.646546,0.709042,144.42449369714925,-0.348531,-0.655475,0.669984,m
32.90464160697815,0.300818,-0.270695,-0.914457,154.3011822489855,0.254731,-0.520988,0.814668,162.05424833694994,-0.0740791,-0.516669,0.852974,152.22295163049805,-0.28038,-0.588279,0.758495,148.821195760066,-0.356158,-0.589801,0.724766,m
33.31908235417721,0.312037,-0.297492,-0.902292,153.26159723318074,0.235799,-0.531275,0.813723,160.06694081449828,-0.111027,-0.522756,0.845221,147.9156164813012,-0.301248,-0.627846,0.717676,144.45978513922594,-0.379826,-0.628173,0.679066,m
33.04208936708356,0.295798,-0.345146,-0.890717,151.94341959831212,0.245448,-0.50857,0.825295,158.41578645287248,-0.111004,-0.503234,0.856991,149.4624664439521,-0.293883,-0.568833,0.768155,145.46895605144226,-0.393211,-0.564016,0.726134,m
31.438599571101502,0.289314,-0.314013,-0.904264,150.2440030658571,0.26468,-0.531859,0.804407,157.23123452510498,-0.0843454,-0.524514,0.847213,148.51394555771498,-0.264757,-0.594892,0.758951,144.63098062268438,-0.367718,-0.591122,0.717884,m
31.61352086627433,0.287674,-0.277041,-0.916783,154.78818318273977,0.241346,-0.498488,0.832623,162.4825178288906,-0.117295,-0.489031,0.864344,149.90477934156712,-0.285454,-0.612313,0.737285,146.40703909173706,-0.36498,-0.614723,0.699218,m
33.415364653988604,0.298145,-0.31053,-0.902597,155.20925120838854,0.24279,-0.484732,0.84029,162.36677173344995,-0.124988,-0.479231,0.868744,152.7481168891009,-0.291652,-0.555041,0.779017,145.87305408383463,-0.485374,-0.498619,0.718186,m
33.5186103194182,0.304863,-0.340904,-0.889294,153.85848366271838,0.222177,-0.494878,0.840079,160.50630265868662,-0.149953,-0.4798,0.864469,149.2372518868252,-0.317443,-0.578707,0.751217,144.679009443285,-0.434604,-0.564055,0.702112,m
33.34410376952787,0.308866,-0.338199,-0.888945,152.55245497289891,0.242238,-0.504236,0.828895,159.61361201515658,-0.131592,-0.487414,0.863198,149.18564423935476,-0.296955,-0.57851,0.7597,145.33445307099612,-0.384624,-0.580082,0.718032,m
24.819636751470156,-0.398003,-0.137797,-0.906976,158.19737387751604,0.375312,-0.542511,0.751547,159.8666478431795,0.0830696,-0.553201,0.828896,133.75171798425242,-0.192311,-0.802965,0.564148,127.54629763834544,-0.422643,-0.716814,0.554572,n
25.16920962152274,-0.499902,-0.0677756,-0.863426,152.53830736973956,0.383896,-0.585853,0.713723,158.579916912888,0.0541328,-0.549115,0.833992,109.863777591494,-0.268217,-0.945206,0.186134,103.87195467288528,-0.469159,-0.872128,0.138862,n
27.29118823726422,-0.315083,-0.167167,-0.934226,143.1358785652711,0.0725852,-0.794849,0.60245,146.90564607085145,-0.224384,-0.645787,0.729802,106.08587227257159,-0.585058,-0.796632,0.151938,97.39617069860438,-0.729888,-0.681671,0.0508737,n
28.282649466079608,-0.296766,-0.190664,-0.935723,147.44360966408507,0.137703,-0.745005,0.652691,152.39612350021193,-0.174227,-0.591574,0.787201,106.89680834369013,-0.577424,-0.800394,0.161095,99.09177085311005,-0.721821,-0.688021,0.0748409,n
27.281349080148072,-0.333444,-0.160949,-0.92893,148.096367279772,0.152433,-0.735223,0.660463,153.06462401645337,-0.161814,-0.58517,0.794602,108.42286946188293,-0.56419,-0.803822,0.188571,100.69432735106099,-0.713223,-0.692993,0.105234,n
29.000567264137253,-0.292973,-0.206264,-0.933607,148.60620050603893,0.155301,-0.730655,0.664849,153.79271779544206,-0.155239,-0.577001,0.801854,107.83244865521417,-0.573953,-0.7986,0.181154,100.86025292545122,-0.718883,-0.686129,0.111513,n
27.400233357922026,-0.328724,-0.154336,-0.93173,150.27733141370354,0.187601,-0.714974,0.673512,155.8629204378642,-0.12478,-0.569849,0.81222,107.74585696686977,-0.560941,-0.81086,0.166886,99.95674559521997,-0.70952,-0.699645,0.0841302,n
27.78718622977705,-0.304839,-0.179169,-0.935399,150.30483401004076,0.180943,-0.706373,0.684322,156.00240516095897,-0.13059,-0.55814,0.819406,106.90418694837696,-0.568816,-0.807003,0.158725,99.73545005375107,-0.712681,-0.696494,0.0835538,n
26.534899858413954,-0.328505,-0.149797,-0.932548,150.4390400221408,0.185962,-0.702611,0.686845,155.89611268692042,-0.126738,-0.559479,0.819098,107.32593280734817,-0.561787,-0.810137,0.167551,100.27857636648814,-0.706784,-0.701061,0.0947029,n
28.67314143729377,-0.258525,-0.212406,-0.942363,150.33200834828082,0.182607,-0.702127,0.688239,155.70896004417804,-0.136231,-0.558465,0.818265,107.11251058088196,-0.563593,-0.810108,0.161515,99.33900460990115,-0.70991,-0.700323,0.0746745,n
29.773564992957578,-0.241326,-0.251394,-0.937317,150.41667586654006,0.171894,-0.689282,0.703806,155.93631073996335,-0.142796,-0.538052,0.830728,107.0928567195349,-0.57477,-0.799213,0.175779,100.62923541766635,-0.715742,-0.689786,0.109128,n
27.854191111422324,-0.258659,-0.230538,-0.938055,150.97945996855776,0.177358,-0.668475,0.722277,156.1552034365266,-0.136818,-0.523735,0.840822,106.74753006788501,-0.56622,-0.804179,0.180807,100.3634576119702,-0.706487,-0.698701,0.112664,n
27.596815791762147,-0.25638,-0.233046,-0.938061,150.6133211331548,0.179148,-0.667721,0.722534,155.5712877355184,-0.143163,-0.524691,0.839168,106.71792331632923,-0.561981,-0.806425,0.184,99.94087524689728,-0.702376,-0.703642,0.107499,n
26.820287061154573,-0.280059,-0.201099,-0.938683,151.02302641724586,0.187141,-0.67006,0.71833,156.2316106409023,-0.133689,-0.528109,0.838587,108.46059271930046,-0.55101,-0.809172,0.204031,100.95791084613661,-0.696496,-0.70793,0.117167,n
29.26547932622106,-0.229838,-0.242442,-0.942548,151.61132432533833,0.201373,-0.672559,0.712119,157.1568093759604,-0.118688,-0.533244,0.837594,106.3257589295948,-0.554771,-0.817431,0.155035,99.32477183491858,-0.697582,-0.712176,0.0786463,n
28.922158075182395,-0.230023,-0.243048,-0.942347,150.70479453524268,0.179749,-0.680858,0.710016,156.1129069453717,-0.141014,-0.534146,0.833548,104.69665054191786,-0.57272,-0.808902,0.132927,97.20669736219637,-0.713011,-0.699655,0.0458083,n
27.28661355209979,-0.26551,-0.215887,-0.939626,150.5425453311017,0.177465,-0.676273,0.714955,155.39032856831767,-0.144436,-0.53457,0.83269,106.78519834307006,-0.5615,-0.808126,0.177904,99.67956534082381,-0.704484,-0.702987,0.0975324,n
28.070700594147784,-0.245521,-0.217621,-0.944648,151.91504520204515,0.163799,-0.666011,0.727736,157.29073519221737,-0.153101,-0.517804,0.841689,107.96741918130243,-0.580801,-0.793807,0.180389,100.80309064433224,-0.721237,-0.68578,0.0975892,n
29.270834701877963,-0.224401,-0.247812,-0.942461,151.82879258120187,0.175442,-0.664183,0.726692,157.26543746143645,-0.146677,-0.517665,0.842917,106.18264616203084,-0.575503,-0.803638,0.151532,100.38815896464214,-0.711911,-0.696188,0.0922202,n
28.987626226071306,-0.215787,-0.250431,-0.94378,150.97977625657686,0.146949,-0.671676,0.726125,156.2353575152204,-0.171752,-0.519134,0.837258,106.94464720623935,-0.582178,-0.795927,0.166039,100.22964634181172,-0.719529,-0.688852,0.0880981,n
28.748566500839182,-0.22586,-0.247223,-0.942268,149.98798551167678,0.139469,-0.68433,0.71571,155.00027853114665,-0.180456,-0.529975,0.82859,105.42907804604694,-0.589804,-0.794201,0.146208,98.9080385546497,-0.723913,-0.686179,0.0714727,n
26.727944880210103,-0.277755,-0.165618,-0.946268,149.521364496588,0.14848,-0.713485,0.684758,154.71993831509488,-0.1684,-0.566269,0.806834,103.15525072575609,-0.587605,-0.804889,0.082909,96.53347558949936,-0.721151,-0.692695,0.0107552,n
27.258494070898642,-0.268197,-0.190716,-0.944298,148.6424688045137,0.138289,-0.716865,0.68336,153.89505547664857,-0.173705,-0.566877,0.805281,104.13879991303816,-0.586709,-0.802157,0.11098,97.24954579418328,-0.723497,-0.689499,0.0338099,n
25.80011535905359,-0.284871,-0.148391,-0.94701,148.18001233036443,0.131785,-0.730568,0.670002,152.7185968795954,-0.180024,-0.590543,0.786671,102.54646119469481,-0.577454,-0.813287,0.0714977,96.03566832984971,-0.713139,-0.701021,0.00164055,n
24.980216207274644,-0.303072,-0.128513,-0.944263,148.0414175081416,0.123062,-0.729354,0.672977,152.3330320145669,-0.189901,-0.587478,0.786643,99.73545999113986,-0.595975,-0.80248,0.0289752,93.03143910478907,-0.723346,-0.68891,-0.0466188,n
43.89451251495711,-0.234638,-0.592027,-0.771005,130.1145566966134,-0.703829,-0.468169,0.534269,131.0884101829114,-0.802085,-0.273244,0.531034,130.4505243384391,-0.841461,-0.160322,0.515984,66.41090112404414,-0.81626,-0.195605,-0.54356,o
44.399507348459714,-0.258294,-0.588126,-0.766415,130.41660927261447,-0.72783,-0.42882,0.535142,130.98927592632043,-0.818467,-0.230226,0.526411,131.15948190357125,-0.848327,-0.0831526,0.522902,66.46622583947493,-0.824971,-0.147288,-0.545646,o
43.74705127663056,-0.262839,-0.576787,-0.773455,130.46232923376536,-0.731866,-0.423395,0.533956,133.68626235047893,-0.799405,-0.213383,0.561622,132.11996253768797,-0.844259,-0.0694275,0.53142,66.4850742628428,-0.821381,-0.150564,-0.550148,o
44.65614258702427,-0.223852,-0.596754,-0.770568,130.48472663748217,-0.728478,-0.448208,0.518101,134.34144909410222,-0.796034,-0.238014,0.556488,131.73847518284168,-0.853453,-0.0967199,0.512117,66.49674367735645,-0.809281,-0.164223,-0.563999,o
44.967016177972184,-0.210751,-0.617107,-0.758131,130.49712723513528,-0.733505,-0.440188,0.517885,134.55329868861548,-0.799505,-0.229415,0.555122,130.7012403950993,-0.86666,-0.097317,0.489315,66.50405672469765,-0.803404,-0.173764,-0.569515,o
45.18335186348785,-0.199039,-0.615014,-0.762982,130.505400624211,-0.735748,-0.44858,0.507396,139.9441006969151,-0.752197,-0.216503,0.622355,133.5060049510871,-0.847491,-0.0888778,0.523316,66.50939348170083,-0.798275,-0.17063,-0.577617,o
45.56443191466328,-0.194256,-0.622953,-0.757756,130.51170604580366,-0.741784,-0.442728,0.503735,142.11198198008367,-0.728564,-0.218947,0.649043,136.60745798707956,-0.823311,-0.0640717,0.563962,66.51373028862263,-0.796514,-0.164774,-0.581735,o
45.326088712829325,-0.180838,-0.615236,-0.767321,130.51603143099777,-0.751312,-0.445478,0.486908,142.97603463440552,-0.730412,-0.224261,0.64514,137.03260072979242,-0.831139,-0.0627127,0.552517,66.51682996039168,-0.783874,-0.164567,-0.598715,o
45.02836165991637,-0.166724,-0.612287,-0.772857,130.51921036443366,-0.741448,-0.464437,0.484307,143.0732066753367,-0.725409,-0.242994,0.644,136.89310841225273,-0.832619,-0.0823453,0.547691,66.51916968992283,-0.777554,-0.183913,-0.60132,o
44.94640560371282,-0.163276,-0.617343,-0.769564,130.52191552688504,-0.735146,-0.469223,0.489275,143.10977195039473,-0.720809,-0.246528,0.647811,136.22363411595634,-0.836289,-0.0926873,0.540398,66.5212218211465,-0.776725,-0.196928,-0.598263,o
44.634164171860355,-0.158044,-0.61073,-0.775906,130.52434974147207,-0.748533,-0.461325,0.476317,143.13019470461586,-0.735096,-0.238309,0.634699,135.5620179921426,-0.85307,-0.0867783,0.514531,66.52306344878585,-0.76668,-0.19206,-0.612629,o
45.004635408153504,-0.170444,-0.624091,-0.762535,130.52608264671147,-0.750645,-0.444952,0.488415,140.68639103999868,-0.75681,-0.230941,0.611477,133.92839160216954,-0.862289,-0.0777826,0.500407,66.5244912019754,-0.7765,-0.184458,-0.602514,o
44.965918040064096,-0.167497,-0.613441,-0.771774,130.52768964058248,-0.754089,-0.450075,0.478312,140.81112028016412,-0.759748,-0.236922,0.605518,133.7994118132717,-0.866681,-0.0832254,0.491871,66.52577786642644,-0.772676,-0.176878,-0.609661,o
45.441098825015494,-0.181952,-0.615796,-0.766609,130.52901907931684,-0.76837,-0.426796,0.47692,140.83969759834437,-0.76653,-0.214046,0.605488,134.78646000467532,-0.860308,-0.0523106,0.507083,66.52683754899331,-0.778622,-0.148084,-0.609769,o
45.83754396581167,-0.173858,-0.627232,-0.759179,130.53016286725375,-0.772994,-0.422437,0.473315,140.85248458610403,-0.771069,-0.209242,0.60139,135.835932777262,-0.854891,-0.0399534,0.517268,66.52776994074351,-0.775254,-0.147096,-0.614284,o
45.9317877024512,-0.19055,-0.629775,-0.753043,130.53119278896096,-0.776973,-0.405396,0.48163,140.85984703421826,-0.769889,-0.191643,0.608724,135.28779533255948,-0.85615,-0.0228228,0.516223,66.52859478604901,-0.782912,-0.135233,-0.607257,o
46.14987653919362,-0.210779,-0.628238,-0.748926,130.53205106487428,-0.779889,-0.388696,0.4906,138.9952756532411,-0.785987,-0.177405,0.592243,136.78952767689503,-0.835129,-1.17164e-05,0.550054,66.52938401759447,-0.794384,-0.112981,-0.596816,o
44.71750443304243,-0.231634,-0.586837,-0.775866,130.53285994509537,-0.780395,-0.389663,0.489026,138.73306843647904,-0.788625,-0.179078,0.588219,134.7203841600579,-0.853644,-0.0128392,0.520698,66.53005584211455,-0.795327,-0.107137,-0.596638,o
45.05323523722276,-0.212016,-0.617884,-0.757145,130.53357319834444,-0.768467,-0.401282,0.498429,138.7061423204453,-0.783149,-0.188873,0.592457,134.65022876095372,-0.853398,-0.0261736,0.520603,66.53061089740818,-0.791999,-0.143901,-0.593321,o
46.038266658875,-0.22848,-0.615093,-0.754625,130.5342883795888,-0.78119,-0.382291,0.493555,138.69472204106958,-0.786946,-0.17183,0.592613,137.95957795003244,-0.819271,0.0121839,0.573277,66.53125655073644,-0.800397,-0.0975778,-0.591475,o
