pinchStrength,grabStrength,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,palm_direction,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
0.0,0.0,22.151441385637074,2.484157439683367,6.247676373460389,4.714827223057284,0.4526961515947161,0.9302990345882937,0.9941647391862907,0.9401217259168737,0.8415295344015317,1,0.268073,-0.387121,-0.882198,-0.0374081,-0.15744,-0.98682,-0.0784774,-0.120059,-0.98966,-0.166266,-0.186842,-0.968218,-0.118937,-0.131716,-0.984126,b
0.0,0.0,23.113763307997306,1.680383672496655,6.759316253539571,3.9266359018404415,0.44378108106389413,0.9307748270030042,0.9940654288977833,0.9398007150359966,0.8404835867375243,1,0.21031,-0.437253,-0.874402,-0.0557252,-0.176718,-0.982683,-0.081239,-0.142439,-0.986464,-0.185055,-0.202531,-0.961632,-0.142983,-0.167722,-0.97541,b
0.0,0.0,23.069275230048962,2.151590334387025,6.948866751855156,4.266923365346085,0.44238698915354224,0.9304502201124445,0.9928166095888628,0.9364499898872457,0.8390773545855074,1,0.225212,-0.43956,-0.869521,-0.0576493,-0.227679,-0.972028,-0.0936506,-0.196227,-0.976076,-0.187235,-0.264959,-0.945907,-0.140768,-0.225545,-0.964009,b
0.0,0.0,23.130415115788466,1.7726725568154706,7.021105314753453,4.082000492665093,0.43780556706741497,0.9315957518736145,0.9939024925652501,0.9380602378747774,0.8401648556668749,1,0.222291,-0.363368,-0.904738,-0.0520192,-0.0992396,-0.993703,-0.0837775,-0.0739488,-0.993737,-0.187771,-0.134605,-0.972946,-0.138749,-0.106661,-0.984567,b
0.0,0.0,20.362102248913846,1.287095692917584,6.674361658005499,5.245516531114659,0.4429061465784199,0.9274236547265234,0.989539154792929,0.9366441198378426,0.846619532224156,1,0.251328,-0.418994,-0.872513,-0.0584556,-0.208574,-0.976258,-0.0738282,-0.173678,-0.982031,-0.176667,-0.23726,-0.955247,-0.113865,-0.183475,-0.976407,b
0.0,0.0,21.8186165281096,2.4894138705201034,6.47865816485174,4.581487681582374,0.4427581402811047,0.9300447414854525,0.9926703647444856,0.936786642729124,0.8435868555231497,1,0.220656,-0.38792,-0.894891,-0.0726981,-0.140189,-0.987452,-0.111617,-0.100374,-0.988669,-0.203661,-0.16786,-0.964544,-0.142905,-0.140063,-0.979776,b
0.0,0.0,20.407221715555707,1.4147318870198478,6.423160202216429,4.082664116345547,0.4439740830047786,0.9279973535615528,0.9900083096010723,0.9377827749555443,0.8440128088535889,1,0.202266,-0.415236,-0.886943,-0.0893033,-0.152615,-0.984243,-0.111856,-0.124865,-0.985848,-0.211037,-0.179563,-0.960844,-0.163293,-0.147887,-0.975431,b
0.0,0.0,19.914784358923235,0.7430992261482584,6.239021708782028,4.2381792734047785,0.4397805341898192,0.9270933618932728,0.9881628381111358,0.9372529298113221,0.8420884845434583,1,0.222874,-0.379655,-0.897881,-0.08614,-0.140343,-0.986349,-0.100122,-0.120251,-0.987682,-0.205493,-0.151351,-0.966884,-0.15914,-0.110591,-0.981042,b
0.0,0.0,21.20433603199405,1.9862138650674068,6.302791305980201,4.512199710896435,0.4401106877258597,0.9278065283951462,0.9902987751853777,0.936949265964472,0.8440288798743861,1,0.219806,-0.372515,-0.90162,-0.0746942,-0.122522,-0.989651,-0.109153,-0.0959981,-0.989379,-0.199984,-0.158594,-0.966879,-0.146591,-0.11752,-0.982191,b
0.0,0.0,19.490558927145536,1.3417066375012807,5.74712331352205,4.062471952376358,0.4373318015794533,0.9269447370998214,0.9889763288094662,0.9384738353482289,0.8467062856800069,1,0.204242,-0.360891,-0.909968,-0.0967344,-0.0834128,-0.991809,-0.11357,-0.0517928,-0.992179,-0.213938,-0.0792894,-0.973624,-0.156342,-0.0741667,-0.984914,b
0.156091,0.205748,45.112081007717556,8.663373117805442,49.14089475766254,2.9427516021882028,0.6759733036962186,0.901033856514603,0.9421036985281936,0.849882438205098,0.746249219694132,3,-0.938398,0.191715,-0.287498,-0.815172,0.254352,-0.520384,-0.812784,0.198313,-0.547772,-0.972067,0.224342,0.0689693,-0.962821,0.261088,0.0693445,c
0.133275,0.197629,47.13118168481008,4.531327554302288,49.62608628459345,4.014261261499874,0.674818700304801,0.896342852273932,0.9429165662134436,0.8515298297614976,0.7515387125801859,3,-0.867482,0.421162,-0.264758,-0.755716,0.314428,-0.574481,-0.776696,0.319975,-0.542549,-0.926386,0.374408,0.0403473,-0.926493,0.37026,0.067222,c
0.254489,0.204465,39.814095712091024,4.711154084713821,49.58915793666177,2.457054843765019,0.659613175296831,0.8894682935221208,0.9448090953270146,0.839226192509397,0.737186522848193,3,-0.946132,0.122183,-0.299841,-0.863154,0.0487811,-0.502579,-0.837524,0.159438,-0.522622,-0.996578,0.0151237,0.0812655,-0.992997,0.0444744,0.109446,c
0.40845,0.200022,43.43794053950888,1.0401981526006854,49.58087383134486,3.184443679124224,0.6675571390331981,0.8918680830774496,0.944955415460733,0.8079882849642135,0.7089246651989625,3,-0.914444,0.150492,-0.375692,-0.790349,0.0477267,-0.610795,-0.792571,0.130759,-0.595595,-0.982359,0.0440301,0.181745,-0.976681,0.147595,0.155919,c
0.418891,0.191891,38.593369986948744,4.942119239765455,48.30841275951391,1.7800588312353554,0.6739620496948185,0.9004867295936515,0.9408445728433603,0.821603818345627,0.7230643707150486,3,-0.913788,0.260919,-0.311308,-0.844054,0.291124,-0.450354,-0.842173,0.296929,-0.450087,-0.980653,0.107683,0.163473,-0.967941,0.15118,0.200585,c
0.39973,0.19097,38.06288028026599,3.5667380389898686,50.58079683830089,1.8855630880381353,0.6849521629281976,0.8991323476008284,0.9407113489141257,0.8226541292088945,0.7228280476128632,3,-0.93244,0.193285,-0.305281,-0.869903,0.149386,-0.470056,-0.868198,0.178573,-0.462972,-0.980847,0.0729641,0.180597,-0.971444,0.125325,0.201472,c
0.510074,0.19174,38.62457477096854,1.084383039394902,53.388217859323404,3.7175371839507036,0.6787178723988874,0.8914081233769707,0.9406644883034189,0.8152754827341018,0.7251144322339673,3,-0.883594,0.363754,-0.294864,-0.835043,0.269869,-0.479451,-0.82547,0.336851,-0.452913,-0.938921,0.237615,0.24893,-0.926872,0.275171,0.255322,c
0.531891,0.194275,37.733042460648605,1.8684436936702213,50.79162936659957,4.289541782482583,0.6750150392406111,0.8901255154767708,0.9406356270702932,0.8068073936954339,0.7207366501677855,3,-0.926408,0.162447,-0.339675,-0.857976,0.121235,-0.499178,-0.855659,0.190195,-0.481325,-0.975011,0.0011893,0.222155,-0.96887,0.0422566,0.243938,c
0.401665,0.19132,37.18759393647897,2.4325377490074818,48.52852369603226,2.8982125650318737,0.691093514754748,0.8907561030480339,0.9406171273906363,0.8085158256299638,0.7134737791089006,3,-0.929379,0.0206653,-0.368547,-0.844381,-0.0879181,-0.528481,-0.849181,-0.0175054,-0.527812,-0.976017,-0.12158,0.180578,-0.982269,-0.0509314,0.180428,c
0.475861,0.183095,38.673203003298084,4.628078842315166,50.16135965123686,3.42277125756613,0.6851387877965276,0.9020737354184634,0.9406047174674468,0.8086844053850649,0.7164561054524112,3,-0.928301,0.204805,-0.310341,-0.857635,0.223272,-0.463263,-0.860442,0.229706,-0.454834,-0.966473,0.0611907,0.249371,-0.959319,0.126553,0.252372,c
0.463816,0.194318,38.40324466717668,1.2135597791965234,49.86097067670296,5.4691784350578425,0.6662647289708732,0.8886477757264197,0.9405933209102133,0.812929837571415,0.7294061369567746,3,-0.907338,0.302972,-0.291456,-0.854711,0.244261,-0.458046,-0.840789,0.322605,-0.434741,-0.943958,0.203488,0.259877,-0.936846,0.233114,0.260723,c
0.510518,0.201384,35.81663040084814,3.8742183574206037,51.77434616000451,4.730659116351921,0.6742234157720095,0.8899238210753162,0.9405890513568613,0.8075770179889745,0.7215295245375235,3,-0.932835,0.142069,-0.331112,-0.883573,0.109661,-0.455273,-0.863433,0.184561,-0.46949,-0.973253,-0.0263316,0.228222,-0.965018,0.00527362,0.26213,c
0.445823,0.193555,37.69653574991421,1.6659897094049538,48.64614972698129,7.01295636997648,0.6748615381505795,0.8873301152121021,0.9405833312904244,0.8214214510644873,0.743766062581679,3,-0.923207,0.248752,-0.292936,-0.871478,0.196331,-0.449423,-0.856175,0.284316,-0.431427,-0.955507,0.196071,0.220369,-0.95685,0.200221,0.210594,c
0.47435,0.192697,36.80740868809368,7.01429677092517,51.26212305950416,5.8716645778568095,0.6594472551766924,0.905221070808536,0.940578366521978,0.8209372047231182,0.7409846997210376,3,-0.930557,0.0701162,-0.359371,-0.877853,0.184935,-0.441784,-0.865069,0.172764,-0.470965,-0.984998,-0.0147871,0.171932,-0.983274,-0.00375348,0.182095,c
0.392157,0.191427,37.23664943306967,2.846804361542009,49.63607179082394,6.156069793327737,0.6709804297835933,0.895333189199162,0.9405753868414337,0.8291283543048692,0.7481983791472405,3,-0.930106,0.0309765,-0.365983,-0.867978,0.0505349,-0.494025,-0.863561,0.104374,-0.493323,-0.993043,0.0418218,0.110079,-0.992329,0.0320868,0.11939,c
0.425285,0.188409,37.4016246648409,3.1051275694099765,51.62939093455149,3.566171876809795,0.6743391188460647,0.8959710054836865,0.9405717684897518,0.8311050808298655,0.7441326667803949,3,-0.939506,0.0795397,-0.333169,-0.879825,0.131685,-0.456691,-0.875047,0.177892,-0.450163,-0.987489,0.0295804,0.15489,-0.986373,0.0598807,0.153243,c
0.502666,0.188693,36.88483839413727,5.3539702510968175,59.22693374930194,2.7994127697628035,0.688987723200554,0.9010909252873296,0.9405666425944391,0.8137164358484318,0.7283947690295998,3,-0.927926,0.107776,-0.356845,-0.867505,0.181535,-0.46312,-0.858165,0.191262,-0.476415,-0.970959,0.0262373,0.237804,-0.96497,0.062609,0.254779,c
0.439021,0.174514,38.71768420120155,5.014037487479629,53.91186136601621,2.770275217008972,0.6776595894436462,0.9044984468531174,0.9405661280449119,0.8231847250134247,0.7338407786943507,3,-0.931851,0.0385584,-0.360787,-0.852978,0.262093,-0.451371,-0.8635,0.25576,-0.434689,-0.97324,0.103543,0.20514,-0.96715,0.142439,0.210551,c
0.424189,0.191185,38.82241237609463,2.835489567766724,57.088908957361944,3.4065587253532255,0.6546311870459507,0.896571772490735,0.9405626435028589,0.8289964432689334,0.7441305313982653,3,-0.937397,0.0919974,-0.335893,-0.872656,0.242323,-0.42397,-0.865854,0.285631,-0.410745,-0.971306,0.130196,0.199033,-0.971206,0.144176,0.189661,c
0.344382,0.200153,40.43856331436865,3.1782787772254437,55.93929303482817,1.5391705954057846,0.641631814863934,0.8969682056366874,0.9400731097379321,0.8335563023084955,0.7341760533428593,3,-0.925337,0.288347,-0.246188,-0.842264,0.380944,-0.381409,-0.846701,0.40551,-0.344468,-0.925778,0.290073,0.242471,-0.904454,0.337814,0.260471,c
0.443021,0.184398,37.240146915112604,1.1629748155768664,56.767402362520826,3.3855106507271326,0.6559371511618379,0.8930884621472944,0.9396684786187199,0.8264448336762619,0.7395293812861704,3,-0.933141,0.152268,-0.325672,-0.88068,0.211553,-0.42385,-0.877659,0.278456,-0.3901,-0.97579,0.106588,0.190981,-0.970494,0.0950318,0.22161,c
0.514095,0.18898,36.55578500707688,1.6113228041285812,54.294950544394155,5.135722206352573,0.6624698037398487,0.8865907746768782,0.9396409984635038,0.8244627354187898,0.7447100161032272,3,-0.927015,0.21392,-0.308029,-0.875575,0.262437,-0.405579,-0.857773,0.357423,-0.369423,-0.945273,0.215137,0.245307,-0.945742,0.208889,0.248873,c
0.5191,0.193174,37.949556681706234,0.47983764929007827,53.71446904102844,1.9389204821608852,0.649974409723742,0.8901755451451063,0.9396299202239801,0.8119366247299573,0.7190967131874477,3,-0.921739,0.289204,-0.258378,-0.869068,0.314363,-0.381965,-0.857322,0.382282,-0.344759,-0.912819,0.21675,0.346095,-0.889616,0.284854,0.356991,c
0.438941,0.189161,36.98568249170257,3.542105530791879,54.72508840279732,1.9306544873794356,0.6342959158291555,0.8987704248683585,0.9396272390508156,0.8206506613781502,0.7269018025873212,3,-0.927519,0.257203,-0.271211,-0.871407,0.304119,-0.384918,-0.872141,0.32492,-0.365782,-0.956778,0.123668,0.263216,-0.943014,0.173987,0.283643,c
0.449264,0.192745,36.45059747154185,1.3192955585265824,53.18938475097496,5.953815058702705,0.6533286852762346,0.8929352152715496,0.9396236182340107,0.8277773986489124,0.7500385000768764,3,-0.921047,0.22968,-0.314515,-0.869179,0.256777,-0.422604,-0.858589,0.322425,-0.398582,-0.963094,0.189203,0.191448,-0.96389,0.166321,0.207975,c
1.0,0.0,41.902588543380475,64.6500045683557,4.710039859427481,1.502659465490951,0.6024822906351158,0.8880311455507452,0.6946760438573636,0.671143318531977,0.6045865798833752,1,0.198621,-0.606924,-0.769541,-0.0671658,-0.0773062,-0.994742,-0.0983653,-0.966231,0.238164,-0.180334,-0.97175,0.152257,-0.343961,-0.932389,0.111096,d
1.0,0.0,39.73966041520429,62.95185182811691,3.169130260946065,5.105817961423215,0.603717925194973,0.8856831187986207,0.6904735106194814,0.6414570637758861,0.5667418771379572,1,0.121907,-0.493408,-0.861213,-0.0633556,0.0104246,-0.997937,-0.0390003,-0.991094,0.127322,-0.111401,-0.984385,0.136293,-0.269859,-0.954945,0.123516,d
1.0,0.0,33.144117548450055,50.13876173695701,1.2224051256173345,1.6259546824591875,0.5642134976984025,0.8857697544838029,0.6750440022709892,0.6201884983638518,0.5579878566421972,1,0.417851,-0.444199,-0.79252,0.0164138,-0.0611778,-0.997992,0.012199,-0.989907,0.141193,-0.0733545,-0.980918,0.180052,-0.261171,-0.955255,0.138843,d
1.0,0.0,36.277496071856504,50.13094507765703,1.916715084264128,1.0570169509802212,0.5845206184398919,0.8862349371685624,0.6090255509933347,0.5684539724645739,0.5179481461716302,1,0.163683,-0.580198,-0.797858,-0.0868757,-0.112606,-0.989835,-0.07945,-0.924136,0.373712,-0.16535,-0.921502,0.351417,-0.353977,-0.874405,0.331838,d
1.0,0.0,41.30193954044581,60.3136440808685,6.151500048459673,7.0410913947543765,0.5493576669671179,0.8982723246459507,0.6737651846965061,0.6293134795745927,0.5626659163506478,1,0.158429,-0.604337,-0.780818,-0.142342,-0.0596978,-0.988016,-0.17492,-0.950869,0.255443,-0.263079,-0.939388,0.219864,-0.413638,-0.896023,0.161388,d
1.0,0.0,40.49460226220682,48.43760166950183,0.2787455233513641,5.140775063831623,0.57810368655088,0.8930072141095837,0.651523513852793,0.5943375193631701,0.543130951808378,1,0.0568424,-0.656784,-0.751934,-0.136448,-0.10655,-0.984901,-0.342714,-0.902986,0.259159,-0.405299,-0.858228,0.314924,-0.557874,-0.798244,0.22712,d
1.0,0.0,39.775650690094274,47.076514742218315,5.63918164671058,8.700358287159435,0.5674797036240202,0.8892236768052945,0.5791955085342038,0.517559954760538,0.47881043421763314,1,0.170387,-0.647623,-0.742666,-0.128452,-0.167694,-0.977435,-0.115582,-0.879093,0.462425,-0.203152,-0.803326,0.559819,-0.334731,-0.794564,0.506579,d
1.0,0.0,41.25205871519935,57.06317708165858,4.6812843224292875,7.227485506103849,0.5619021642730826,0.8925833279483298,0.5492957148793177,0.5310238955055802,0.4909893677336068,1,0.199822,-0.639179,-0.742645,-0.120225,-0.104083,-0.987275,-0.130763,-0.808691,0.573515,-0.256981,-0.832548,0.490739,-0.406574,-0.810982,0.42072,d
1.0,0.0,40.366889116632535,51.925061556778,4.498160096022663,5.803254953705988,0.569276766488327,0.892280506539555,0.5416728662867727,0.5178435215189026,0.4825980114799861,1,0.184187,-0.636057,-0.749338,-0.111246,-0.107152,-0.987999,-0.186807,-0.821845,0.538214,-0.291155,-0.83639,0.464415,-0.445767,-0.804015,0.393512,d
1.0,0.0,39.85110934386691,52.652153261825376,7.738881621101825,4.75151128348846,0.5540004735401967,0.8926511807048192,0.5138489632736021,0.4538410695022191,0.4352185820105301,1,0.295798,-0.562932,-0.771758,-0.103372,-0.0827596,-0.991194,-0.0277686,-0.811525,0.583657,-0.102981,-0.71146,0.69514,-0.302729,-0.704196,0.642233,d
1.0,0.0,42.214634422700854,65.79455388017021,3.362146376135421,5.585244901158182,0.5502080284795141,0.88660017958891,0.47083074850368023,0.4460925606349547,0.4285826546976762,1,0.272139,-0.549155,-0.790171,-0.107949,-0.085718,-0.990454,0.0117104,-0.696067,0.717881,-0.100115,-0.721644,0.684987,-0.279014,-0.717022,0.638773,d
1.0,0.0,45.10492596632849,63.557328385005235,6.442332575448868,7.0020146218409565,0.553496482835367,0.8921222476573958,0.5010378331071991,0.5029424256915953,0.4648921904887096,1,0.25885,-0.624638,-0.736766,-0.0970785,-0.0553325,-0.993737,-0.101282,-0.737282,0.667951,-0.239548,-0.817879,0.523154,-0.380296,-0.792976,0.475988,d
1.0,0.0,42.787445106697696,58.51474619740254,2.7431508915823803,7.573959876210654,0.5569050981851263,0.89604557804711,0.5745690354130317,0.5499312009473971,0.5052590708230223,1,0.27024,-0.633949,-0.724623,-0.106341,-0.0709101,-0.991798,-0.187506,-0.849993,0.492294,-0.293466,-0.844851,0.44733,-0.446607,-0.823106,0.350768,d
1.0,0.0,41.717420198696765,61.173448407926806,3.4755859729828327,1.0325579515526444,0.5453453556760229,0.8866986126543257,0.5542777691124476,0.5226661795116513,0.47987255661805855,1,0.229126,-0.593572,-0.771475,-0.0880098,-0.122518,-0.988556,-0.0304547,-0.824372,0.565228,-0.154031,-0.83709,0.524934,-0.36889,-0.787749,0.493327,d
1.0,0.0,40.005758426013216,49.425891383510844,3.1118205537303965,2.8609664924166287,0.537740682060917,0.8888243672484016,0.5316834321541734,0.47976072587036583,0.4586074012632653,1,0.23548,-0.646865,-0.725337,-0.0768099,-0.15715,-0.984583,-0.0804352,-0.799904,0.594713,-0.191721,-0.751953,0.630722,-0.393634,-0.72504,0.565128,d
1.0,0.0,46.72372587303649,59.98674021193646,3.001709693464594,4.649896611780201,0.5437105853713776,0.8907201709345248,0.5183355813461248,0.4711152800610612,0.4483794751999856,1,0.262972,-0.646769,-0.715916,-0.072108,-0.0360434,-0.996745,-0.107271,-0.761603,0.639104,-0.222399,-0.712653,0.66533,-0.39786,-0.690694,0.603862,d
1.0,0.0,48.111067378333594,59.496475875667876,1.2196252601068909,7.322079675763892,0.5725975061325586,0.8912864304656036,0.4538502110262706,0.42527221314885505,0.4213960064845036,1,0.245323,-0.661737,-0.708464,-0.0806682,-0.0471699,-0.995624,-0.0692495,-0.645856,0.760312,-0.184963,-0.647699,0.739104,-0.323419,-0.662409,0.675733,d
1.0,0.0,40.08538776472144,52.3030961276635,18.028410333974744,6.670709195011611,0.5727375081108367,0.887999480017718,0.44508572985283273,0.37560627583720296,0.38153499571082367,1,0.293457,-0.590333,-0.751925,-0.0877114,-0.150766,-0.984671,0.0132001,-0.671231,0.741131,-0.0518173,-0.427299,0.902624,-0.228834,-0.450799,0.862795,d
1.0,0.0,47.296023876348116,76.75913099881608,8.662546397676923,6.666490515104715,0.5551402557594347,0.8866021235786022,0.3943593989049267,0.39336631983426357,0.3967901432923931,1,0.371741,-0.549323,-0.748367,-0.0632538,-0.0253789,-0.997675,0.0410242,-0.45381,0.890154,-0.0652976,-0.598743,0.798275,-0.207491,-0.617346,0.758835,d
1.0,0.0,46.26842335993179,72.50434120588847,5.97692303096788,6.227572697571896,0.5374077938564605,0.8866881856815199,0.3986280048581025,0.3904676959211732,0.39597510492392946,1,0.376094,-0.600215,-0.7059,-0.066269,-0.109037,-0.991826,0.0314759,-0.43769,0.898575,-0.0765957,-0.535698,0.840928,-0.222017,-0.553906,0.802432,d
1.0,0.0,48.1700047951061,62.950642512824224,4.038874282504887,8.09029635880421,0.534984340061009,0.8912398195459695,0.46024610782812,0.42709007588653514,0.42045529915688024,1,0.282077,-0.632902,-0.721018,-0.0663219,0.000867506,-0.997798,-0.0604038,-0.671336,0.738688,-0.15721,-0.694896,0.701716,-0.288174,-0.717966,0.633624,d
1.0,0.0,42.51633340077318,53.75008464150404,2.081582747412217,5.961367926525482,0.5756770218062649,0.8918852922951255,0.45067889987246357,0.419650015666872,0.4177701527737211,1,0.146091,-0.643683,-0.751218,-0.092114,-0.0653629,-0.993601,-0.144567,-0.675087,0.723435,-0.242081,-0.67516,0.696818,-0.388453,-0.661418,0.641584,d
1.0,0.0,39.481845194337154,51.757783923677366,3.4746630839607624,4.089426252601857,0.5690204835506277,0.893492983218225,0.44466339798320553,0.4145824836336435,0.4153212309467748,1,0.264661,-0.634987,-0.725773,-0.118558,-0.140412,-0.982969,-0.0411375,-0.649021,0.759657,-0.186269,-0.644852,0.741263,-0.377178,-0.634197,0.67493,d
1.0,0.0,44.20844391426266,65.89843123055864,2.320461563038316,6.356253331179756,0.5512275670314186,0.8887787917333345,0.41580267707690494,0.3912451143428136,0.3969271109639866,1,0.295952,-0.564547,-0.770519,-0.106796,-0.0502226,-0.993012,0.0141077,-0.577364,0.816365,-0.0796183,-0.602546,0.794103,-0.229789,-0.614034,0.755089,d
1.0,0.0,43.6367103465635,50.38387588584057,1.8122826921461288,4.722771664637049,0.5793818980296833,0.890320984016955,0.4641025055958094,0.4291848518984878,0.4199079787543985,1,0.0883404,-0.659978,-0.746073,-0.123283,-0.0701999,-0.989885,-0.155091,-0.71609,0.68056,-0.249226,-0.707772,0.661018,-0.390362,-0.669453,0.632021,d
0.836102,1.0,33.770145909256215,0.4410671848718566,4.062164482934868,4.862305392501504,0.4129100249480899,0.5743596804589713,0.576486821720003,0.5350339149261923,0.5158287365894663,1,0.116034,-0.500999,-0.857634,0.00416613,-0.982938,0.183888,-0.16466,-0.969802,0.179921,-0.235313,-0.949246,0.208708,-0.378126,-0.920152,0.101692,e
0.550061,1.0,37.678266835319945,6.940180260724374,0.6782315250201002,2.2447570048164787,0.3582141155230337,0.5915145265349951,0.603101978804543,0.5749411176503395,0.531586155448431,1,-0.0644671,-0.559893,-0.826053,-0.13572,-0.990709,-0.00872881,-0.269969,-0.958828,-0.0881277,-0.344796,-0.932174,-0.11031,-0.502357,-0.85158,-0.149828,e
0.66025,1.0,35.53456657879504,3.4820957680370657,1.4292815154444458,3.2130535359339203,0.367938212688944,0.5881706426729603,0.6053384905811443,0.5626269485972236,0.524479829767654,1,0.085027,-0.536007,-0.839921,0.0536444,-0.996509,0.063971,-0.10099,-0.994756,0.0161767,-0.177261,-0.982965,0.0485655,-0.334312,-0.942458,-0.00294852,e
0.572051,1.0,36.81695044645948,8.345514375254265,1.6347500618431843,2.7909582775014816,0.3366823466118582,0.5917550523515767,0.6190449109496478,0.594682754537272,0.5423314424501037,1,0.0065195,-0.533239,-0.84594,-0.00505531,-0.99955,0.0295729,-0.128695,-0.985363,-0.111789,-0.196554,-0.969222,-0.148242,-0.376937,-0.907272,-0.186481,e
0.546382,1.0,38.24006998249542,6.251197064446458,3.26805383730688,4.106881503661153,0.35828785325657514,0.6018933915292582,0.6219743727415968,0.5765272385305912,0.5510933321209973,1,0.0738982,-0.485429,-0.871147,0.0845447,-0.983077,-0.162519,-0.0390541,-0.979446,-0.197887,-0.124003,-0.985218,-0.118189,-0.257882,-0.945506,-0.198782,e
0.498984,1.0,39.26179802224596,6.9578100696298595,0.6169298553780814,3.39451283450961,0.3451664300867852,0.5968106819310175,0.6138849322526485,0.578988017825371,0.5468295168327587,1,0.102841,-0.575037,-0.811638,0.0387111,-0.995658,-0.0846615,-0.0744766,-0.989575,-0.123265,-0.157629,-0.980324,-0.118817,-0.302448,-0.930044,-0.208669,e
0.563967,1.0,38.757524435716796,5.973680784344365,1.8484126169846182,2.5170729349423207,0.3818897713581517,0.5937157724242684,0.6072770693102056,0.5706753035946159,0.539881650256608,1,0.0776883,-0.542578,-0.836405,0.00079485,-0.995846,-0.0910539,-0.127103,-0.982984,-0.132618,-0.206633,-0.972029,-0.111632,-0.34447,-0.92526,-0.158849,e
0.510699,1.0,40.348733461712186,7.013964371398844,0.9293666424304486,1.1942148956676624,0.357213480490306,0.5936847252963439,0.6132765540519469,0.5925169103461497,0.5424798879490651,1,-0.0093125,-0.569513,-0.82193,-0.163594,-0.979935,-0.11386,-0.269952,-0.949399,-0.160524,-0.33634,-0.920852,-0.197249,-0.498376,-0.838134,-0.221702,e
0.597292,1.0,37.27996506530802,4.342648288188568,2.028448558186008,6.1634943635066985,0.35215015910644626,0.5896553271835729,0.604986445040706,0.5672122818319563,0.5351524146034676,1,0.128529,-0.510421,-0.850265,0.118449,-0.992955,0.0031827,-0.0282377,-0.99943,-0.0184864,-0.0961952,-0.995346,-0.00574854,-0.261333,-0.955826,-0.134544,e
0.536403,1.0,39.30265282822936,7.1364111160761805,1.0173673870748876,1.3790868875237179,0.3670558221515454,0.5974693027231732,0.6236079392486378,0.592721383463188,0.5515514066062598,1,0.0613573,-0.556809,-0.828371,-0.0394397,-0.993034,-0.111028,-0.144623,-0.973203,-0.178773,-0.218757,-0.956929,-0.190873,-0.366433,-0.899054,-0.239642,e
0.500633,1.0,40.497641664052466,7.648086912962129,0.669110983911047,1.199573252386821,0.3735670442769307,0.5946215542638127,0.6286056322846743,0.6053317274138187,0.5540306623479055,1,-0.00668028,-0.559079,-0.829088,-0.169056,-0.972856,-0.158024,-0.254762,-0.932361,-0.256515,-0.32681,-0.899947,-0.288599,-0.481043,-0.815879,-0.320842,e
0.546482,1.0,40.993908383984724,6.567889121480396,1.5097267836673638,3.283626487610815,0.3917802907144829,0.5933657460538432,0.6083756325034825,0.5785776201579194,0.5479010200127392,1,0.0894972,-0.596939,-0.797279,0.00937866,-0.994533,-0.104002,-0.11204,-0.985551,-0.127028,-0.181535,-0.973173,-0.141345,-0.322483,-0.917194,-0.234008,e
0.652523,1.0,37.544090115035985,4.798471247579568,2.5547275552625557,4.254060626641905,0.393049997623624,0.5909457253810056,0.6046982542643418,0.5698174336828314,0.5437766093163415,1,0.168955,-0.543207,-0.822423,0.12458,-0.991829,-0.0274715,-0.0168208,-0.99802,-0.0606145,-0.0807889,-0.993145,-0.0844797,-0.227365,-0.954135,-0.194758,e
0.516131,1.0,39.82129641544746,6.63552378264824,1.8491526572696038,3.0206395257551644,0.3523146296205554,0.5942135439168863,0.6053664015872573,0.5758294258230403,0.5483847775153838,1,0.107274,-0.498084,-0.860468,0.0540584,-0.980056,-0.191226,-0.0726985,-0.981961,-0.174549,-0.139607,-0.972176,-0.188108,-0.289315,-0.917095,-0.274286,e
0.490035,1.0,40.75793984594305,6.9322613269916875,2.722586957559111,2.231046572475019,0.37447257719996757,0.5951391140913189,0.6130397741895437,0.5835046042329847,0.5416751778442511,1,0.0159485,-0.509981,-0.860038,-0.0840936,-0.973263,-0.213746,-0.19962,-0.951401,-0.234496,-0.272438,-0.940098,-0.204923,-0.436392,-0.863308,-0.253499,e
0.475371,1.0,41.630807318004585,6.953989064093407,0.830865565419392,1.76945194632191,0.3780640532581392,0.5935222625212111,0.6109791008913232,0.5867930456674869,0.5432915424574548,1,0.0325737,-0.565481,-0.824118,-0.117745,-0.976974,-0.177929,-0.228534,-0.949395,-0.215454,-0.300144,-0.923073,-0.240518,-0.455942,-0.84308,-0.28519,e
0.571337,1.0,37.8655813300077,5.41212822803532,1.336859929284983,5.216386942627693,0.35343894344819515,0.5956131515219444,0.6055361484336348,0.5694814715620309,0.5446825253081273,1,0.136662,-0.473985,-0.869863,0.133246,-0.985266,-0.107218,-0.00490144,-0.994638,-0.103304,-0.0793451,-0.992642,-0.0914667,-0.217836,-0.952882,-0.211098,e
