palm_direction,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_direction_x,index_direction_y,index_direction_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_direction_x,pinky_direction_y,pinky_direction_z,thumb_indexpipdistance,thumb_middlepipdistance,thumb_ringpipdistance,thumb_pinkypipdistance,label
1,0.45003,-0.548122,-0.705007,0.245107,-0.241539,0.938926,0.0817466,-0.184685,0.979392,-0.110724,-0.168931,0.979389,-0.315726,-0.0921363,0.944367,39.155375937335855,38.99366090515354,44.32736542387427,53.030837649655325,m
1,-0.334107,0.144134,-0.93145,-0.140883,-0.990024,0.00218594,-0.307651,-0.951245,0.0220083,-0.413847,-0.909303,-0.0435872,-0.52733,-0.847883,-0.0549324,67.36982044425827,72.22637617319704,73.91248616444722,71.11552679957873,m
1,-0.277487,-0.179965,-0.943723,-0.28289,-0.910941,0.300266,-0.452982,-0.865705,0.212982,-0.526414,-0.841354,0.122518,-0.648415,-0.755038,0.0973419,75.43718021881783,82.63080122908164,82.99859167606401,77.0413645188635,m
1,0.296346,0.0141762,-0.954975,0.361561,-0.586429,0.724827,0.21047,-0.622345,0.753916,0.0696373,-0.701169,0.709586,-0.0469658,-0.721265,0.691065,37.45235236444921,42.415488101434136,52.67666058182599,61.1445665521549,m
1,0.413808,0.0898015,-0.905924,0.316291,-0.567238,0.760395,0.19682,-0.600795,0.774795,0.0677713,-0.620823,0.781016,-0.0506717,-0.70755,0.704844,37.535354912514144,41.451048917005714,47.437137341644046,58.62876174442114,m
1,0.403714,0.25864,-0.877565,0.414431,-0.595273,0.688402,0.260303,-0.651562,0.712537,0.124595,-0.705064,0.698113,-0.0155534,-0.741823,0.670415,37.43051331753907,40.82338587272007,47.97840980756345,58.32268297334752,m
1,0.140926,-0.342357,-0.928941,0.0763647,-0.673097,0.735601,-0.13568,-0.662587,0.736594,-0.315884,-0.646663,0.694294,-0.458457,-0.649652,0.606441,38.306059142485545,39.024400887777894,41.98934732393444,50.27062785215637,m
1,0.420175,-0.352746,-0.836076,0.0603454,-0.683159,0.727772,-0.141954,-0.659941,0.737785,-0.333843,-0.68036,0.652426,-0.47972,-0.673428,0.562461,39.35251246991099,38.883547112415044,41.86786807315845,49.03277503363847,m
1,0.471565,-0.395706,-0.788063,0.0633096,-0.686799,0.724085,-0.143454,-0.667157,0.730974,-0.331013,-0.653738,0.680483,-0.479572,-0.662428,0.5755,39.252836856971236,38.86353550156881,41.05711191210604,49.06236551497696,m
1,0.121111,0.0871307,-0.988808,0.56507,-0.77297,0.288469,0.322638,-0.90495,0.277436,0.164387,-0.951306,0.260757,0.074842,-0.9444,0.320169,42.83923959738431,49.76522898308014,56.780861860574106,63.58491376757226,n
1,0.116999,0.0382195,-0.992396,0.550572,-0.792089,0.263564,0.287897,-0.918125,0.272328,0.147286,-0.94061,0.305876,0.0547189,-0.935696,0.348539,44.886533949210204,52.27184544625912,57.44679918138521,64.60830228960052,n
1,-0.207905,-0.117937,-0.971013,0.729335,-0.46259,0.504064,0.553272,-0.56477,0.612311,0.443053,-0.618466,0.649002,0.352236,-0.678822,0.644306,40.50233038048552,46.10459069073274,53.63677907087729,63.251942394087,n
1,0.0965654,0.00784364,-0.995296,0.488289,-0.728784,0.48005,0.214373,-0.833183,0.509755,0.0752606,-0.837922,0.540577,-0.0144255,-0.87408,0.485568,45.54516633024847,52.35231726103439,57.09595939617794,65.81058539361278,n
1,0.207345,-0.0352202,-0.977634,0.373335,-0.781558,0.499788,0.0800768,-0.860786,0.502629,-0.00898508,-0.87184,0.489709,-0.136496,-0.877643,0.459468,51.56755655836332,59.096039833816285,63.31088080733042,69.64103526628534,n
1,0.158268,-0.0675267,-0.985085,0.361415,-0.883371,0.298389,0.0516264,-0.922983,0.381362,-0.0868178,-0.916388,0.390763,-0.175417,-0.93175,0.317915,61.739335468604615,68.07979302091039,71.3815649305197,75.83726821616138,n
1,0.136572,-0.0380747,-0.989898,0.428976,-0.822733,0.372947,0.167916,-0.884026,0.436237,0.00950155,-0.878923,0.476869,-0.087307,-0.907529,0.410815,58.75048475485117,65.08739397204731,68.17035129357924,74.25003569561432,n
1,0.102668,-0.0787476,-0.991594,0.51048,-0.436259,0.741005,0.284992,-0.574655,0.767171,0.134744,-0.605053,0.7847,0.0951632,-0.665697,0.740129,39.8610790594018,47.40145579959208,54.1047294766685,63.704095774545614,n
1,0.14283,-0.132175,-0.980882,0.503905,-0.472583,0.723011,0.279543,-0.560315,0.779682,0.102659,-0.587184,0.802918,0.0526387,-0.658857,0.750424,39.554358182759074,44.38516907842078,51.533603956592245,62.70188731896354,n
1,0.20192,-0.0934699,-0.974932,0.324475,-0.758123,0.565655,0.0370141,-0.820647,0.570235,-0.0622863,-0.814867,0.576292,-0.170697,-0.827523,0.534853,51.80564973137583,59.357462679093686,63.01163424265395,69.55810262711383,n
1,0.219512,-0.0908731,-0.971368,0.300597,-0.802468,0.515448,0.0201551,-0.852312,0.522645,-0.0738947,-0.845338,0.529097,-0.188113,-0.854577,0.484058,55.01205537461766,62.36867366555104,65.52675308253873,71.45025830078502,n
1,-0.0428733,0.0661282,-0.99689,0.4309,-0.723796,0.53893,0.170506,-0.821693,0.543827,-0.00799541,-0.833183,0.55294,-0.051604,-0.861452,0.505211,58.38720879711775,69.99112798562402,79.02709350298795,86.77064726628471,n
1,-0.0444706,0.0564134,-0.997417,0.437249,-0.717773,0.541862,0.164173,-0.817888,0.551458,-0.00985981,-0.826841,0.562349,-0.0488577,-0.854034,0.517918,58.39163199651232,70.03656968698567,78.86890984621253,86.54452578205047,n
1,-0.29347,-0.0251017,-0.955639,0.00157954,-0.994192,0.107607,-0.257457,-0.948531,0.184404,-0.410046,-0.912008,0.010175,-0.621791,-0.781774,0.0469558,41.95267474440694,45.35408892194837,54.729235723879796,60.426709821502776,n
1,-0.308845,-0.0356804,-0.950443,0.0773977,-0.97739,0.196768,-0.199504,-0.942098,0.269535,-0.369962,-0.927178,0.0588946,-0.592046,-0.799362,0.102476,42.74019833107938,45.9944646696752,54.577131302863464,59.88917047600844,n
1,0.380271,0.17057,-0.90901,0.288651,-0.933965,0.210692,0.032574,-0.95675,0.289081,-0.115143,-0.952466,0.282047,-0.201565,-0.955592,0.214978,57.61812518904967,59.584969404204614,60.224409560409974,61.94461020708421,n
1,0.398525,0.161896,-0.902756,0.345135,-0.803464,0.485106,0.0938038,-0.848504,0.520808,-0.0898912,-0.873423,0.478593,-0.133093,-0.901951,0.410818,47.44483249745118,49.460259607992356,53.335209943244806,56.68937095985543,n
1,0.38662,0.186914,-0.903099,0.430018,-0.611053,0.664604,0.214376,-0.649356,0.729643,-0.00635233,-0.793752,0.608209,-0.039177,-0.837215,0.545468,38.37744519326163,37.74714126890804,47.451786789170555,52.49299620251163,n
1,0.400551,0.145727,-0.904612,0.407664,-0.576092,0.708469,0.213653,-0.608867,0.763959,-0.014102,-0.764268,0.644744,-0.0441162,-0.805061,0.59155,38.27532502544819,37.88717442969455,47.41330324484997,52.25590422141885,n
1,0.137409,0.152971,-0.978631,0.441943,-0.571018,0.691827,0.222907,-0.610256,0.760198,0.0193932,-0.712166,0.701744,-0.0505557,-0.764554,0.642574,39.43209040278236,40.0008423923197,46.7489663607999,52.8174281061583,n
1,0.107661,0.197985,-0.974275,0.471596,-0.529078,0.70546,0.25823,-0.589133,0.765663,0.0402021,-0.678944,0.733089,0.00330017,-0.731329,0.682016,38.52045796255543,38.84758214859967,44.107827452244805,50.34972323039124,n
1,0.338225,-0.00313691,-0.94106,0.443825,-0.520072,0.729756,0.222809,-0.615441,0.756034,0.0266574,-0.677803,0.73476,-0.0085086,-0.726124,0.687512,40.13416624732501,46.652137779808854,55.428262246627476,64.77850796670704,n
1,0.338729,-0.00694065,-0.940858,0.419109,-0.451715,0.787592,0.222194,-0.531038,0.817697,0.0218096,-0.652214,0.757721,-0.0111451,-0.714491,0.699556,39.17023479162334,45.10824603807268,54.81247308654573,64.49314608853642,n
1,-0.00415504,0.00892938,-0.999951,0.121126,-0.863493,0.489601,-0.091286,-0.83957,0.535526,-0.24694,-0.933585,0.259692,-0.434254,-0.865702,0.248964,49.829619865152495,50.291951473149254,58.627943176915224,60.64422714001391,n
1,0.124639,-0.0128982,-0.992118,0.154323,-0.829109,0.537366,-0.112579,-0.81198,0.572725,-0.263616,-0.911206,0.316559,-0.453445,-0.836775,0.306913,50.05567559750518,50.55707873437582,57.2224518357775,58.94888380109903,n
3,-0.627397,-0.0110363,-0.778621,-0.771185,-0.246416,0.586987,-0.743372,-0.111383,0.659539,-0.768991,0.00538307,0.639236,-0.813848,0.133413,0.565555,73.47088789251768,79.71625114261772,82.29933312630727,81.21550355364977,o
3,-0.582679,-0.140165,-0.800524,-0.746101,-0.365532,0.556524,-0.771279,-0.114968,0.626028,-0.814834,-0.00535919,0.579669,-0.857288,0.119656,0.50074,71.31907252490389,81.14665558242372,85.01887113872131,84.3236412950277,o
3,-0.385765,-0.206362,-0.899222,-0.893015,-0.300671,0.334844,-0.913058,-0.0448773,0.405353,-0.903195,0.0634672,0.424512,-0.923933,0.187392,0.333515,72.28176533421205,81.50283295505807,83.00848924105352,83.13329671823497,o
3,-0.395173,-0.506263,-0.766509,-0.747032,-0.489496,0.449818,-0.838123,-0.235095,0.49222,-0.76047,-0.10722,0.64046,-0.85513,-0.00782989,0.518354,73.90196439298214,85.514601493956,78.87162781209732,82.43000783789603,o
3,-0.344908,-0.489619,-0.800819,-0.738946,-0.55618,0.380292,-0.859971,-0.312861,0.403197,-0.751081,-0.157156,0.641233,-0.860048,-0.0329444,0.509149,77.21596743116025,89.98061738291197,73.44934729063289,81.93671043645882,o
3,-0.73917,-0.45871,-0.493165,-0.507635,-0.435305,0.743516,-0.57525,-0.177442,0.7985,-0.347855,-0.0076377,0.937517,-0.39829,0.126488,0.908496,77.8924118071844,90.99411103038481,76.0142955991832,82.34033220421206,o
3,-0.452072,-0.670696,-0.588045,-0.694055,-0.408037,0.593121,-0.779196,-0.149892,0.608593,-0.545136,0.0793106,0.834588,-0.66337,0.171619,0.728345,76.65374699419462,84.91779017672857,64.54172366800331,71.43448840896112,o
3,-0.386485,-0.577117,-0.71942,-0.790614,-0.433575,0.432368,-0.866471,-0.174516,0.467732,-0.643154,0.0144355,0.765601,-0.760941,0.0939363,0.641985,76.85082288782665,86.69660760857313,71.30892639354768,78.79582862453381,o
3,-0.365276,-0.421034,-0.830243,-0.912542,-0.229425,0.338572,-0.916129,-0.042047,0.398671,-0.862147,0.0444944,0.504701,-0.875894,0.292069,0.384065,40.4696886285279,43.16498822112661,49.41460060478077,62.29759097469179,o
3,-0.33992,-0.432918,-0.834887,-0.951707,-0.145168,0.270519,-0.941014,0.0410201,0.335873,-0.684407,0.0568294,0.726882,-0.676683,0.371206,0.635851,41.0065044256396,42.00689202142906,51.99740868476043,62.69219254109718,o
3,-0.394821,-0.407418,-0.823485,-0.931796,-0.168594,0.321454,-0.914712,0.0121188,0.403926,-0.489607,-0.0482656,0.870606,-0.452346,0.177982,0.873903,41.2323607044273,42.07137890775628,48.6694114458969,58.245569495456046,o
3,-0.204612,-0.615499,-0.761114,-0.86701,-0.371761,0.331794,-0.913052,-0.180408,0.365771,-0.799721,-0.0228344,0.599937,-0.887227,0.111933,0.447549,41.303013432448736,43.79008182226383,54.906805349821454,65.27219901400888,o
3,-0.400415,0.102239,-0.910612,-0.942323,-0.255454,0.216267,-0.935487,-0.0958446,0.340114,-0.912468,-0.0110923,0.408998,-0.934142,0.116778,0.337255,78.58003333697435,83.1288458310351,81.39445834926356,79.91636473945746,o
3,-0.335604,-0.337486,-0.879473,-0.958368,-0.259639,0.118819,-0.963294,-0.103956,0.247501,-0.806069,-0.0220056,0.591412,-0.838238,0.0853052,0.538591,79.95478158484332,86.61965057681773,79.13747047511691,81.27886783783346,o
3,-0.352857,-0.689928,-0.632053,-0.965737,-0.192449,0.17411,-0.976569,-0.00487689,0.21515,-0.756068,0.099814,0.646837,-0.818379,0.212632,0.533895,83.61402895449125,88.71712443267366,69.05909093611427,71.0603432427152,o
3,-0.354422,-0.494555,-0.793599,-0.876555,-0.415648,0.24267,-0.932158,-0.234842,0.275555,-0.735753,-0.0631537,0.674299,-0.851317,0.00645207,0.524613,81.0004825968858,91.06032127205789,77.79154117877086,83.8254168081758,o
3,-0.302158,-0.62087,-0.72334,-0.928172,-0.329155,0.173648,-0.970314,-0.143101,0.194971,-0.573687,0.072248,0.815882,-0.64697,0.141446,0.749282,82.06435782337178,89.8869180628772,66.55261527148575,72.46141193583243,o
3,-0.225085,-0.648724,-0.726976,-0.905993,-0.393815,0.155198,-0.962334,-0.211035,0.171399,-0.617647,0.0291181,0.785916,-0.702094,0.0914145,0.706192,81.06540845714404,89.0883168669697,66.7392833483369,73.13513393921967,o
3,-0.167496,-0.640289,-0.74965,-0.8592,-0.494265,0.132206,-0.934154,-0.319571,0.15884,-0.679449,-0.11179,0.725157,-0.773013,-0.0163745,0.634179,82.28367837639247,90.41871139560716,66.08386375187517,74.1256511852031,o
3,-0.405893,-0.0974765,-0.908707,-0.934059,-0.357048,-0.00712245,-0.978452,-0.196274,0.0640964,-0.99058,-0.130868,0.0402949,-0.963351,0.0185773,0.267601,83.30922543062083,90.19984093345177,90.03313946903107,79.45509644956704,o
3,-0.384606,-0.0124237,-0.922997,-0.942781,-0.332988,-0.0168205,-0.984721,-0.168009,0.0458014,-0.994938,-0.0940401,0.0354207,-0.920203,0.0653008,0.385957,83.41576576103584,90.1622664501065,88.69680859658932,74.94565326081293,o
3,-0.378086,-0.106418,-0.919634,-0.942349,-0.332127,-0.0408573,-0.985789,-0.166816,0.0198054,-0.995558,-0.0939079,-0.00675611,-0.932334,0.0633439,0.356007,83.41815413595532,90.85756041326444,90.39318976792445,77.26220500723494,o
3,-0.246725,-0.512193,-0.822669,-0.889093,-0.432497,-0.149869,-0.956937,-0.278184,-0.0829782,-0.975194,-0.207421,-0.0772903,-0.798679,-0.0609055,0.598667,87.51866819064881,96.6435774472473,96.9875893640567,72.39435930838039,o
3,-0.457905,-0.0642566,-0.886676,-0.809663,-0.124546,-0.573527,-0.855046,-0.0713142,-0.513624,-0.904179,-0.0378952,0.42547,-0.932346,0.109765,0.344503,87.28147490409634,94.70428172784163,81.58697079079722,78.63483562147503,o
3,-0.41024,-0.104187,-0.906007,-0.768554,-0.0559632,-0.637333,-0.816846,-0.000869136,-0.576855,-0.933392,0.0217711,0.358197,-0.948555,0.173717,0.264701,87.4575996931656,95.13280007994088,82.03184216491789,79.4274004701778,o
0,0.890546,-0.0531779,-0.451775,0.68882,-0.0203733,-0.724646,0.548262,-0.720279,0.424979,-0.848932,-0.148836,0.507112,-0.865214,-0.403732,0.29733,84.01033953003879,84.94544139387351,80.99606867570796,89.66892040144121,p
6,0.865866,-0.222275,-0.448185,0.715931,-0.0367767,-0.697202,0.55309,-0.677826,0.484401,-0.827591,0.00453609,0.561313,-0.89724,-0.255091,0.360401,85.51009247726785,87.9916336305333,82.37718132498829,90.41184234496055,p
6,0.840568,-0.229386,-0.490742,0.727865,-0.0665296,-0.682486,0.546224,-0.668421,0.504829,-0.809684,0.0178082,0.586597,-0.87672,-0.256143,0.407127,86.08124745775295,86.77899850148076,81.74261983188451,90.40685473043513,p
0,0.928678,-0.0884768,-0.36018,0.709064,-0.0874547,-0.6997,0.377382,-0.761699,0.526685,-0.879024,-0.187824,0.438222,-0.51709,-0.744549,0.422214,82.41378860955247,80.82568310555749,80.87066318362922,93.07685369784478,p
6,0.776264,-0.156632,-0.610639,0.725389,-0.112726,-0.679046,0.319001,-0.659597,0.680566,-0.752538,-0.0557871,0.656182,-0.450401,-0.601479,0.659819,88.05454348006637,84.7359123078875,88.06148589820637,97.35373714516561,p
6,0.793829,-0.101598,-0.599595,0.720522,0.000403817,-0.693432,0.265795,-0.640552,0.720449,-0.780963,-0.105941,0.615526,-0.455665,-0.630494,0.628369,87.65321737603247,86.29438715774045,89.30484702954259,98.24053254212336,p
6,0.784912,-0.114514,-0.608933,0.743318,-0.0130588,-0.668811,0.190081,-0.664621,0.722598,-0.775588,-0.128216,0.618081,-0.4596,-0.657091,0.597494,87.06949181332632,81.18707934727053,87.83646325217107,97.05125908863829,p
0,0.869376,-0.0508461,-0.491528,0.791438,0.126135,-0.598094,0.645458,-0.44716,0.619219,-0.633371,-0.409722,0.656483,-0.550855,-0.624363,0.553831,83.24664310397146,44.63241461684545,47.01613493355233,55.25742376658544,p
6,0.952417,-0.0880742,-0.291795,0.845426,0.0465949,-0.532057,0.61921,-0.429509,0.657344,-0.674155,-0.282874,0.682274,-0.641351,-0.469165,0.607086,83.92177524099452,48.79707563245978,48.514921500503334,56.31583103178006,p
6,0.985923,-0.112482,-0.123706,0.86214,0.0607149,-0.503019,0.534883,-0.438408,0.722287,-0.748075,-0.272791,0.604953,-0.744575,-0.436323,0.505203,85.92368593241098,49.84728395926502,50.02529884430077,57.935255610410486,p
1,0.950876,-0.275005,0.142153,0.854749,-0.188304,-0.48368,0.15962,-0.793705,0.586988,-0.944161,-0.264007,0.19713,-0.807201,-0.58865,0.0437942,80.12307261963248,77.41919306819207,81.17906808340436,95.11593872017454,p
6,0.9766,-0.194694,0.0913592,0.865423,-0.116376,-0.48734,0.282916,-0.753103,0.593965,-0.917777,-0.325097,0.22803,-0.763141,-0.640588,0.0852199,80.6629676701279,80.01169480619694,83.31942594527402,95.79320551062064,p
6,0.975813,-0.205605,0.0742717,0.860865,-0.136493,-0.490185,0.281947,-0.720731,0.633287,-0.91333,-0.289932,0.285949,-0.766865,-0.620386,0.164438,81.36074088355146,79.26876649507044,82.68827518784026,95.38416434697113,p
6,0.83221,-0.17921,0.5247,0.873121,-0.086648,-0.479742,0.393327,-0.661072,0.638967,-0.876514,-0.366002,0.312677,-0.735709,-0.655248,0.171413,92.3267495366863,65.34909935615026,48.9697756985878,61.07157082808662,p
6,0.896264,0.0954517,0.433127,0.916171,0.13452,-0.377537,0.184684,-0.528674,0.82849,-0.797317,-0.386151,0.463867,-0.634234,-0.676578,0.374151,88.30853876041661,48.894387003111106,49.67634700841034,63.28626733541804,p
6,0.938388,0.285868,0.194186,0.936935,0.158062,-0.311718,0.457168,-0.480831,0.748197,-0.638639,-0.515601,0.571223,-0.43654,-0.789604,0.431229,84.02361863642867,49.33893487064754,49.75706530976279,62.303127413397156,p
6,0.973283,0.228647,0.0210132,0.916438,0.12924,-0.378732,0.590656,-0.375055,0.714465,-0.615004,-0.474203,0.630001,-0.472726,-0.735635,0.485151,84.93869747235355,48.61732203217285,44.88268138736812,55.052971595546055,p
6,0.979854,0.042717,-0.195094,0.918826,0.0825865,-0.385926,0.617398,-0.43545,0.655136,-0.715162,-0.445677,0.538438,-0.627022,-0.685749,0.369584,82.97948420832705,51.48180116316445,44.99063048141912,52.63767135806827,p
6,0.997153,0.066331,-0.0358645,0.944762,-0.117377,-0.306017,0.325819,-0.726485,0.60503,-0.956756,-0.276123,0.091511,-0.873793,-0.459329,-0.159695,83.61745160084705,83.81211577570392,83.33839769386017,91.73777957166828,p
6,0.996416,0.00474234,-0.0844556,0.944065,-0.0952154,-0.315715,0.339545,-0.700695,0.627484,-0.916705,-0.322277,0.236196,-0.858327,-0.512815,-0.0171877,84.83124126906314,82.84845292098099,83.71778381210291,91.47911676672442,p
6,0.98986,0.0326042,-0.138257,0.952256,0.0483279,-0.30145,0.397639,-0.645394,0.652188,-0.929217,-0.282171,0.23861,-0.849595,-0.525011,0.0505081,86.6580562851487,85.05699604770909,82.43420221970976,90.93062039236288,p
6,0.955414,0.192669,-0.223748,0.950524,0.0363362,-0.308519,0.468831,-0.604814,0.643737,-0.836026,-0.442518,0.324406,-0.750977,-0.648923,0.122196,86.75215692701825,83.92221173658378,84.87630187001551,92.52706338109947,p
6,0.832654,-0.389081,-0.394085,0.902504,0.179312,-0.391578,0.580987,-0.32659,0.745515,-0.644999,-0.522237,0.557893,-0.514523,-0.709548,0.481464,101.13177454041089,89.29806804371526,94.0306362979109,103.54102698647574,p
6,0.80735,-0.41556,-0.418922,0.886544,0.188577,-0.422468,0.620619,-0.368924,0.691901,-0.677211,-0.519028,0.521532,-0.543918,-0.75801,0.359964,101.71078172985841,92.01397672120252,96.30938947376835,106.09806840004205,p
6,0.796432,-0.422626,-0.432531,0.886829,0.157278,-0.434509,0.621868,-0.402658,0.671675,-0.727794,-0.495382,0.474249,-0.606751,-0.724903,0.326142,101.28598134660886,93.21968743591667,96.76827692482698,106.50649098552631,p
6,0.355814,-0.791851,0.496356,-0.333443,0.930943,0.148862,-0.567461,0.809969,0.148114,-0.702748,0.683359,0.197903,-0.712259,0.632084,0.305218,46.94198880629154,50.85856208348796,58.44689337730535,68.2931074815175,q
6,0.188165,-0.981432,0.0372232,0.237477,0.533538,0.811753,-0.0897261,0.548048,0.83162,-0.374381,0.621025,0.688598,-0.382561,0.499654,0.77717,56.55225271994035,61.20543528576527,60.98596793533739,72.26510451870945,q
0,0.176308,-0.984189,0.016975,0.428798,0.496418,0.754785,-0.131559,0.774955,0.618172,-0.273522,0.67559,0.684663,-0.250736,0.564478,0.786445,54.98982154576972,49.60824242735879,58.638723474250355,69.79493044681756,q
1,-0.0262051,-0.96473,-0.261933,-0.182292,-0.391467,0.901955,-0.371414,-0.416724,0.829694,-0.486251,-0.316961,0.814307,-0.636053,-0.383754,0.669455,60.06169280801282,64.83447138785122,60.82228888754926,67.09295216122331,q
6,0.242566,-0.922128,0.3014,-0.28261,-0.0298544,0.95877,-0.536475,0.0106994,0.843848,-0.685451,0.0453438,0.726705,-0.805709,-0.176961,0.565258,59.50544898158487,61.935784961522856,62.935553384235845,71.28602563897078,q
6,0.226998,-0.913326,0.338094,-0.319073,-0.023503,0.947439,-0.582566,0.0367894,0.81195,-0.727933,0.0700647,0.682059,-0.850304,-0.141533,0.506903,59.94037642432687,61.51909176247647,62.162952981498556,70.05625615703426,q
6,0.243994,-0.927008,0.284821,-0.291592,-0.0291814,0.956098,-0.548381,-0.00130882,0.836227,-0.70647,0.0486057,0.706072,-0.836246,-0.15415,0.526242,58.9761555630748,62.057418803395294,62.45749112964753,70.6185843036378,q
6,0.216315,-0.93491,0.281337,-0.279534,-0.00635814,0.960115,-0.545325,0.0190965,0.838007,-0.705788,0.0677542,0.705176,-0.835621,-0.137917,0.531711,58.96645182177745,62.36663503204258,62.82243487712013,70.84210850348823,q
6,0.543373,-0.795714,0.267555,0.380869,-0.230548,0.895425,0.225338,-0.310973,0.923319,-0.333207,-0.00791804,0.94282,-0.252292,-0.229502,0.940041,46.848095792999956,48.306458398955314,59.1149684947053,67.66985933227585,q
3,0.150493,-0.67631,0.72108,-0.308772,-0.851078,0.424649,-0.787322,-0.417383,0.453779,-0.692613,-0.550462,0.466133,-0.578762,-0.655038,0.485756,64.48772517963089,57.76392066082081,60.71532037839873,68.70420360556987,q
6,0.326404,-0.934364,0.142916,-0.0355604,-0.622512,0.781802,-0.146488,-0.664543,0.732751,-0.1744,-0.745237,0.643589,-0.213969,-0.762051,0.611142,54.941149847905436,58.82313581177053,62.12549052200715,68.89521881727352,q
6,0.294984,-0.911765,0.285778,0.0168944,-0.589459,0.807622,-0.0690527,-0.653201,0.754029,-0.130202,-0.72655,0.674665,-0.15092,-0.707404,0.690509,52.579127895582296,56.35660007248486,59.00501143199619,65.80576184841264,q
6,0.342925,-0.884656,0.315889,0.0667556,-0.638718,0.76654,-0.0807444,-0.681317,0.727522,-0.124617,-0.712962,0.69004,-0.114193,-0.756136,0.644375,54.18321443817819,58.44129132602736,61.8208216225375,69.4611355179542,q
1,0.905783,-0.22005,0.362127,-0.341273,-0.583043,0.737288,-0.425292,-0.709014,0.562517,-0.515578,-0.725095,0.456528,-0.477318,-0.831348,0.284655,51.538132535652665,55.83633167841974,58.49144243573157,78.28922106945822,q
1,0.846584,-0.483315,0.22294,0.123214,-0.962316,0.242419,0.0600675,-0.985408,0.159259,0.0910783,-0.994222,0.0568046,-0.632146,-0.745505,0.211217,48.87186092671324,52.90955665595772,59.069053614562,78.821048467018,q
6,0.574165,-0.789725,0.216029,-0.679154,0.632345,0.372679,-0.83115,0.489273,0.264202,-0.776591,-0.304533,0.551513,-0.814813,-0.414133,0.405677,40.03319727938302,42.868215621366836,63.68556243144909,67.56289992303469,q
6,0.323248,-0.824212,0.464958,0.401507,0.580046,0.708759,0.214383,0.58113,0.785066,-0.316912,0.804103,0.502975,-0.491683,0.588197,0.642084,50.08466042125573,52.118656126189585,52.67158411173903,62.1634335296885,q
6,0.222794,-0.967596,-0.118827,0.36169,-0.799291,0.479911,0.126484,0.0309523,0.991486,0.0400629,-0.0913322,0.995014,-0.135452,-0.108152,0.984863,75.0260151139203,63.0786965296692,62.79479846331303,66.36791217975824,q
0,0.0813743,-0.909322,-0.408059,0.466185,-0.462381,0.754238,0.319479,-0.607336,0.727376,0.118239,-0.536955,0.835284,-0.36176,-0.281433,0.888777,39.649537589414585,45.21519385729094,60.407313481799534,65.77206613615236,q
0,0.164312,-0.986188,-0.0208319,0.385394,-0.907957,0.164578,0.251533,0.041266,0.966969,0.0424919,0.114684,0.992493,-0.165857,-0.033652,0.985575,66.95721640817814,59.93348884985423,64.06724378252588,72.57985158216846,q
6,0.0242656,-0.999312,0.0280331,0.626454,-0.293069,0.722264,0.117967,0.632138,0.765823,-0.0534272,0.566508,0.822322,-0.296934,0.411249,0.861803,60.414753930228,47.70732193709892,53.32328097182318,61.703563815552826,q
6,0.0239376,-0.999067,0.035952,0.454658,-0.768406,0.450375,0.308888,0.365403,0.878105,0.193085,0.287,0.938269,-0.104917,0.250914,0.962307,63.39105389800677,47.83892384617362,52.92863017857159,62.03111236702111,q
1,-0.193123,-0.974737,-0.112214,0.343622,-0.917997,0.198006,0.50638,-0.404322,0.761645,0.422641,-0.370395,0.827153,0.211957,-0.406497,0.888726,55.91659066189569,53.032039967363126,58.064142825757784,65.39185381620558,q
6,0.0785107,-0.992386,-0.0949053,0.0761091,-0.841778,0.534432,-0.0113066,-0.87955,0.475671,-0.0976286,-0.568363,0.816965,-0.248946,-0.592775,0.765927,57.541577581519256,64.82512626482111,58.78791569021647,62.144659963668644,q
5,0.291774,0.923213,-0.250093,0.112999,-0.94359,-0.311239,-0.0866827,-0.922094,-0.377132,-0.270331,-0.859863,-0.433078,-0.388873,-0.74088,-0.547607,42.71396560530993,50.98929846079077,60.53865260234654,70.33179319040288,q
1,0.352544,-0.33247,-0.874743,0.13207,-0.21724,-0.967142,-0.272629,-0.234716,-0.93305,-0.243692,-0.580942,0.776608,-0.304036,-0.637731,0.707716,81.42173565074378,85.41452739094738,62.77837018598365,68.06090507820477,r
1,0.356441,-0.321006,-0.877442,0.130969,-0.272376,-0.953236,-0.270315,-0.292742,-0.917187,-0.208022,-0.556367,0.804477,-0.285451,-0.580097,0.762892,80.39619225055874,84.43276522924366,61.093770135423796,66.25072695578517,r
1,0.136559,-0.249915,-0.958589,0.118823,-0.242662,-0.962806,-0.279005,-0.25312,-0.92633,-0.214944,-0.582025,0.784248,-0.281606,-0.627033,0.726311,79.30112324123033,82.94740008766509,59.1467202898766,63.65037589583348,r
1,0.291986,-0.297698,-0.908911,0.106277,-0.272311,-0.956322,-0.279953,-0.315611,-0.906651,-0.190511,-0.72661,0.660109,-0.285901,-0.743593,0.604425,79.77345503152284,84.30372023778443,66.54745800653545,70.5058441531452,r
1,0.0347243,-0.300736,-0.953075,0.122284,-0.291159,-0.948827,-0.275458,-0.3334,-0.901647,-0.261053,-0.673316,0.691735,-0.322824,-0.680528,0.657774,81.17717944816327,85.48156595649439,65.14433420734377,66.92259386288087,r
